column,max,min,range,mean,standard deviation,variance
00000000,156.0,102.0,54.0,125.97,11.170356694701772,124.77686868686868
00000001,15.0,0.0,15.0,6.23,2.8171731658640806,7.936464646464647
00000010,28.0,10.0,18.0,18.13,3.930340412429407,15.447575757575759
00000011,1.0,0.0,1.0,0.05,0.2190429135575903,0.047979797979797977
00000100,17.0,2.0,15.0,8.9,2.815900021182025,7.929292929292929
00000101,1.0,0.0,1.0,0.02,0.14070529413628968,0.019797979797979794
00000110,1.0,0.0,1.0,0.04,0.19694638556693236,0.03878787878787879
00000111,0.0,0.0,0.0,0.0,0.0,0.0
00001000,54.0,24.0,30.0,39.6,6.6772643040289035,44.585858585858595
00001001,1.0,0.0,1.0,0.05,0.2190429135575903,0.047979797979797977
00001010,2.0,0.0,2.0,0.18,0.43531017619043716,0.18949494949494947
00001011,0.0,0.0,0.0,0.0,0.0,0.0
00001100,2.0,0.0,2.0,0.15,0.38599209705627263,0.14898989898989898
00001101,1.0,0.0,1.0,0.01,0.09999999999999999,0.009999999999999998
00001110,0.0,0.0,0.0,0.0,0.0,0.0
00001111,0.0,0.0,0.0,0.0,0.0,0.0
00010000,16.0,2.0,14.0,7.9,2.657180095628834,7.06060606060606
00010001,1.0,0.0,1.0,0.01,0.09999999999999999,0.009999999999999998
00010010,1.0,0.0,1.0,0.06,0.23868325657594203,0.056969696969696976
00010011,0.0,0.0,0.0,0.0,0.0,0.0
00010100,1.0,0.0,1.0,0.03,0.1714466079977653,0.0293939393939394
00010101,0.0,0.0,0.0,0.0,0.0,0.0
00010110,0.0,0.0,0.0,0.0,0.0,0.0
00010111,0.0,0.0,0.0,0.0,0.0,0.0
00011000,1.0,0.0,1.0,0.11,0.3144660377352202,0.09888888888888892
00011001,0.0,0.0,0.0,0.0,0.0,0.0
00011010,0.0,0.0,0.0,0.0,0.0,0.0
00011011,0.0,0.0,0.0,0.0,0.0,0.0
00011100,0.0,0.0,0.0,0.0,0.0,0.0
00011101,0.0,0.0,0.0,0.0,0.0,0.0
00011110,0.0,0.0,0.0,0.0,0.0,0.0
00011111,0.0,0.0,0.0,0.0,0.0,0.0
00100000,39.0,19.0,20.0,29.41,4.884721593960607,23.860505050505047
00100001,1.0,0.0,1.0,0.03,0.17144660799776532,0.029393939393939403
00100010,2.0,0.0,2.0,0.18,0.41145221993924064,0.16929292929292927
00100011,0.0,0.0,0.0,0.0,0.0,0.0
00100100,1.0,0.0,1.0,0.04,0.19694638556693236,0.03878787878787879
00100101,0.0,0.0,0.0,0.0,0.0,0.0
00100110,0.0,0.0,0.0,0.0,0.0,0.0
00100111,0.0,0.0,0.0,0.0,0.0,0.0
00101000,3.0,0.0,3.0,0.29,0.5737524894864676,0.32919191919191915
00101001,0.0,0.0,0.0,0.0,0.0,0.0
00101010,0.0,0.0,0.0,0.0,0.0,0.0
00101011,0.0,0.0,0.0,0.0,0.0,0.0
00101100,0.0,0.0,0.0,0.0,0.0,0.0
00101101,0.0,0.0,0.0,0.0,0.0,0.0
00101110,0.0,0.0,0.0,0.0,0.0,0.0
00101111,0.0,0.0,0.0,0.0,0.0,0.0
00110000,2.0,0.0,2.0,0.06,0.31204765240863036,0.09737373737373738
00110001,0.0,0.0,0.0,0.0,0.0,0.0
00110010,0.0,0.0,0.0,0.0,0.0,0.0
00110011,0.0,0.0,0.0,0.0,0.0,0.0
00110100,0.0,0.0,0.0,0.0,0.0,0.0
00110101,0.0,0.0,0.0,0.0,0.0,0.0
00110110,0.0,0.0,0.0,0.0,0.0,0.0
00110111,0.0,0.0,0.0,0.0,0.0,0.0
00111000,0.0,0.0,0.0,0.0,0.0,0.0
00111001,0.0,0.0,0.0,0.0,0.0,0.0
00111010,0.0,0.0,0.0,0.0,0.0,0.0
00111011,0.0,0.0,0.0,0.0,0.0,0.0
00111100,0.0,0.0,0.0,0.0,0.0,0.0
00111101,0.0,0.0,0.0,0.0,0.0,0.0
00111110,0.0,0.0,0.0,0.0,0.0,0.0
00111111,0.0,0.0,0.0,0.0,0.0,0.0
01000000,14.0,1.0,13.0,5.94,2.5890991374287586,6.703434343434343
01000001,1.0,0.0,1.0,0.01,0.09999999999999999,0.009999999999999998
01000010,1.0,0.0,1.0,0.01,0.09999999999999999,0.009999999999999998
01000011,0.0,0.0,0.0,0.0,0.0,0.0
01000100,1.0,0.0,1.0,0.03,0.1714466079977653,0.0293939393939394
01000101,0.0,0.0,0.0,0.0,0.0,0.0
01000110,0.0,0.0,0.0,0.0,0.0,0.0
01000111,0.0,0.0,0.0,0.0,0.0,0.0
01001000,2.0,0.0,2.0,0.07,0.2931886695621028,0.08595959595959592
01001001,0.0,0.0,0.0,0.0,0.0,0.0
01001010,0.0,0.0,0.0,0.0,0.0,0.0
01001011,0.0,0.0,0.0,0.0,0.0,0.0
01001100,0.0,0.0,0.0,0.0,0.0,0.0
01001101,0.0,0.0,0.0,0.0,0.0,0.0
01001110,0.0,0.0,0.0,0.0,0.0,0.0
01001111,0.0,0.0,0.0,0.0,0.0,0.0
01010000,0.0,0.0,0.0,0.0,0.0,0.0
01010001,0.0,0.0,0.0,0.0,0.0,0.0
01010010,0.0,0.0,0.0,0.0,0.0,0.0
01010011,0.0,0.0,0.0,0.0,0.0,0.0
01010100,0.0,0.0,0.0,0.0,0.0,0.0
01010101,0.0,0.0,0.0,0.0,0.0,0.0
01010110,0.0,0.0,0.0,0.0,0.0,0.0
01010111,0.0,0.0,0.0,0.0,0.0,0.0
01011000,0.0,0.0,0.0,0.0,0.0,0.0
01011001,0.0,0.0,0.0,0.0,0.0,0.0
01011010,0.0,0.0,0.0,0.0,0.0,0.0
01011011,0.0,0.0,0.0,0.0,0.0,0.0
01011100,0.0,0.0,0.0,0.0,0.0,0.0
01011101,0.0,0.0,0.0,0.0,0.0,0.0
01011110,0.0,0.0,0.0,0.0,0.0,0.0
01011111,0.0,0.0,0.0,0.0,0.0,0.0
01100000,1.0,0.0,1.0,0.03,0.1714466079977653,0.0293939393939394
01100001,0.0,0.0,0.0,0.0,0.0,0.0
01100010,0.0,0.0,0.0,0.0,0.0,0.0
01100011,0.0,0.0,0.0,0.0,0.0,0.0
01100100,0.0,0.0,0.0,0.0,0.0,0.0
01100101,0.0,0.0,0.0,0.0,0.0,0.0
01100110,0.0,0.0,0.0,0.0,0.0,0.0
01100111,0.0,0.0,0.0,0.0,0.0,0.0
01101000,0.0,0.0,0.0,0.0,0.0,0.0
01101001,0.0,0.0,0.0,0.0,0.0,0.0
01101010,0.0,0.0,0.0,0.0,0.0,0.0
01101011,0.0,0.0,0.0,0.0,0.0,0.0
01101100,0.0,0.0,0.0,0.0,0.0,0.0
01101101,0.0,0.0,0.0,0.0,0.0,0.0
01101110,0.0,0.0,0.0,0.0,0.0,0.0
01101111,0.0,0.0,0.0,0.0,0.0,0.0
01110000,0.0,0.0,0.0,0.0,0.0,0.0
01110001,0.0,0.0,0.0,0.0,0.0,0.0
01110010,0.0,0.0,0.0,0.0,0.0,0.0
01110011,0.0,0.0,0.0,0.0,0.0,0.0
01110100,0.0,0.0,0.0,0.0,0.0,0.0
01110101,0.0,0.0,0.0,0.0,0.0,0.0
01110110,0.0,0.0,0.0,0.0,0.0,0.0
01110111,0.0,0.0,0.0,0.0,0.0,0.0
01111000,0.0,0.0,0.0,0.0,0.0,0.0
01111001,0.0,0.0,0.0,0.0,0.0,0.0
01111010,0.0,0.0,0.0,0.0,0.0,0.0
01111011,0.0,0.0,0.0,0.0,0.0,0.0
01111100,0.0,0.0,0.0,0.0,0.0,0.0
01111101,0.0,0.0,0.0,0.0,0.0,0.0
01111110,0.0,0.0,0.0,0.0,0.0,0.0
01111111,0.0,0.0,0.0,0.0,0.0,0.0
10000000,16.0,3.0,13.0,8.2,2.796101181678127,7.818181818181818
10000001,0.0,0.0,0.0,0.0,0.0,0.0
10000010,1.0,0.0,1.0,0.03,0.1714466079977653,0.029393939393939392
10000011,0.0,0.0,0.0,0.0,0.0,0.0
10000100,1.0,0.0,1.0,0.02,0.14070529413628968,0.019797979797979794
10000101,0.0,0.0,0.0,0.0,0.0,0.0
10000110,0.0,0.0,0.0,0.0,0.0,0.0
10000111,0.0,0.0,0.0,0.0,0.0,0.0
10001000,1.0,0.0,1.0,0.06,0.23868325657594203,0.05696969696969697
10001001,0.0,0.0,0.0,0.0,0.0,0.0
10001010,0.0,0.0,0.0,0.0,0.0,0.0
10001011,0.0,0.0,0.0,0.0,0.0,0.0
10001100,0.0,0.0,0.0,0.0,0.0,0.0
10001101,0.0,0.0,0.0,0.0,0.0,0.0
10001110,0.0,0.0,0.0,0.0,0.0,0.0
10001111,0.0,0.0,0.0,0.0,0.0,0.0
10010000,1.0,0.0,1.0,0.01,0.09999999999999999,0.009999999999999998
10010001,0.0,0.0,0.0,0.0,0.0,0.0
10010010,0.0,0.0,0.0,0.0,0.0,0.0
10010011,0.0,0.0,0.0,0.0,0.0,0.0
10010100,0.0,0.0,0.0,0.0,0.0,0.0
10010101,0.0,0.0,0.0,0.0,0.0,0.0
10010110,0.0,0.0,0.0,0.0,0.0,0.0
10010111,0.0,0.0,0.0,0.0,0.0,0.0
10011000,0.0,0.0,0.0,0.0,0.0,0.0
10011001,0.0,0.0,0.0,0.0,0.0,0.0
10011010,0.0,0.0,0.0,0.0,0.0,0.0
10011011,0.0,0.0,0.0,0.0,0.0,0.0
10011100,0.0,0.0,0.0,0.0,0.0,0.0
10011101,0.0,0.0,0.0,0.0,0.0,0.0
10011110,0.0,0.0,0.0,0.0,0.0,0.0
10011111,0.0,0.0,0.0,0.0,0.0,0.0
10100000,2.0,0.0,2.0,0.08,0.3074824459143229,0.09454545454545452
