nr_qubits,machines,tr&v exp_type,tr&v circuits,test exp_type,test circuits,preprocess settings,n_neighbors,param settings,accuracy,cv_1,cv_2,cv_3,cv_4,cv_5
8,1111,Simulation,111,Simulation,111,0,5,2,0.9916666666666667,1.0,1.0,1.0,1.0,1.0
8,1111,Simulation,111,Hardware,111,0,5,2,0.07074074074074074,nan,nan,nan,nan,nan
8,1111,Simulation,111,Refreshed_Simulation,111,0,5,2,0.4558333333333333,nan,nan,nan,nan,nan
8,1111,Simulation,111,Refreshed_Hardware,111,0,5,2,0.5,nan,nan,nan,nan,nan
8,1111,Refreshed_Simulation,111,Refreshed_Simulation,111,0,5,2,1.0,1.0,1.0,1.0,1.0,1.0
8,1111,Refreshed_Simulation,111,Hardware,111,0,5,2,0.3333333333333333,nan,nan,nan,nan,nan
8,1111,Refreshed_Simulation,111,Simulation,111,0,5,2,0.5533333333333333,nan,nan,nan,nan,nan
8,1111,Refreshed_Simulation,111,Refreshed_Hardware,111,0,5,2,0.44333333333333336,nan,nan,nan,nan,nan
8,1100,Refreshed_Hardware,111,Refreshed_Hardware,111,0,5,2,1.0,1.0,1.0,1.0,1.0,1.0
8,1100,Refreshed_Hardware,111,Hardware,111,0,5,2,1.0,nan,nan,nan,nan,nan
8,1100,Refreshed_Hardware,111,Simulation,111,0,5,2,0.505,nan,nan,nan,nan,nan
8,1100,Refreshed_Hardware,111,Refreshed_Simulation,111,0,5,2,0.6516666666666666,nan,nan,nan,nan,nan
8,1111,Hardware,111,Hardware,111,0,5,3,1.0,1.0,1.0,1.0,1.0,1.0
8,1111,Hardware,111,Simulation,111,0,5,3,0.2783333333333333,nan,nan,nan,nan,nan
8,1111,Hardware,111,Refreshed_Simulation,111,0,5,3,0.3958333333333333,nan,nan,nan,nan,nan
8,1111,Hardware,111,Refreshed_Hardware,111,0,5,3,1.0,nan,nan,nan,nan,nan
8,1111,Hardware,111,Sim and Refreshed,111,0,5,3,0.33708333333333335,nan,nan,nan,nan,nan
8,1111,Simulation,111,Simulation,111,0,5,3,0.9916666666666667,1.0,1.0,1.0,1.0,1.0
8,1111,Simulation,111,Hardware,111,0,5,3,0.07074074074074074,nan,nan,nan,nan,nan
8,1111,Simulation,111,Refreshed_Simulation,111,0,5,3,0.4558333333333333,nan,nan,nan,nan,nan
8,1111,Simulation,111,Refreshed_Hardware,111,0,5,3,0.5,nan,nan,nan,nan,nan
8,1111,Refreshed_Simulation,111,Refreshed_Simulation,111,0,5,3,1.0,1.0,1.0,1.0,1.0,1.0
8,1111,Refreshed_Simulation,111,Hardware,111,0,5,3,0.3333333333333333,nan,nan,nan,nan,nan
8,1111,Refreshed_Simulation,111,Simulation,111,0,5,3,0.5533333333333333,nan,nan,nan,nan,nan
8,1111,Refreshed_Simulation,111,Refreshed_Hardware,111,0,5,3,0.44333333333333336,nan,nan,nan,nan,nan
8,1100,Refreshed_Hardware,111,Refreshed_Hardware,111,0,5,3,1.0,1.0,1.0,1.0,1.0,1.0
8,1100,Refreshed_Hardware,111,Hardware,111,0,5,3,1.0,nan,nan,nan,nan,nan
8,1100,Refreshed_Hardware,111,Simulation,111,0,5,3,0.505,nan,nan,nan,nan,nan
8,1100,Refreshed_Hardware,111,Refreshed_Simulation,111,0,5,3,0.6516666666666666,nan,nan,nan,nan,nan
8,1111,Hardware,111,Hardware,111,0,5,4,1.0,1.0,1.0,1.0,1.0,1.0
8,1111,Hardware,111,Simulation,111,0,5,4,0.2783333333333333,nan,nan,nan,nan,nan
8,1111,Hardware,111,Refreshed_Simulation,111,0,5,4,0.3958333333333333,nan,nan,nan,nan,nan
8,1111,Hardware,111,Refreshed_Hardware,111,0,5,4,1.0,nan,nan,nan,nan,nan
8,1111,Hardware,111,Sim and Refreshed,111,0,5,4,0.33708333333333335,nan,nan,nan,nan,nan
8,1111,Simulation,111,Simulation,111,0,5,4,0.9916666666666667,1.0,1.0,1.0,1.0,1.0
8,1111,Simulation,111,Hardware,111,0,5,4,0.07074074074074074,nan,nan,nan,nan,nan
8,1111,Simulation,111,Refreshed_Simulation,111,0,5,4,0.4558333333333333,nan,nan,nan,nan,nan
8,1111,Simulation,111,Refreshed_Hardware,111,0,5,4,0.5,nan,nan,nan,nan,nan
8,1111,Refreshed_Simulation,111,Refreshed_Simulation,111,0,5,4,1.0,1.0,1.0,1.0,1.0,1.0
8,1111,Refreshed_Simulation,111,Hardware,111,0,5,4,0.3333333333333333,nan,nan,nan,nan,nan
8,1111,Refreshed_Simulation,111,Simulation,111,0,5,4,0.5533333333333333,nan,nan,nan,nan,nan
8,1111,Refreshed_Simulation,111,Refreshed_Hardware,111,0,5,4,0.44333333333333336,nan,nan,nan,nan,nan
8,1100,Refreshed_Hardware,111,Refreshed_Hardware,111,0,5,4,1.0,1.0,1.0,1.0,1.0,1.0
8,1100,Refreshed_Hardware,111,Hardware,111,0,5,4,1.0,nan,nan,nan,nan,nan
8,1100,Refreshed_Hardware,111,Simulation,111,0,5,4,0.505,nan,nan,nan,nan,nan
8,1100,Refreshed_Hardware,111,Refreshed_Simulation,111,0,5,4,0.6516666666666666,nan,nan,nan,nan,nan
