column,max,min,range,mean,standard deviation,variance
00000000,2897.0,1932.0,965.0,2237.52,174.5569598867314,30470.132244897955
00000001,472.0,208.0,264.0,292.14,69.89905549564796,4885.877959183674
00000010,79.0,33.0,46.0,54.14,8.378811956113967,70.20448979591836
00000011,44.0,15.0,29.0,26.4,6.483888981662981,42.04081632653061
00000100,120.0,27.0,93.0,49.2,19.144989220286806,366.53061224489795
00000101,74.0,18.0,56.0,37.72,12.763212441886829,162.89959183673474
00000110,10.0,0.0,10.0,3.28,2.157473957560327,4.65469387755102
00000111,10.0,0.0,10.0,3.66,1.9442222095223582,3.7800000000000007
00001000,91.0,43.0,48.0,66.18,11.329373057568148,128.35469387755103
00001001,43.0,9.0,34.0,23.68,7.76028612979744,60.222040816326526
00001010,8.0,0.0,8.0,2.46,2.022425296922646,4.0902040816326535
00001011,6.0,0.0,6.0,1.46,1.4315682851691152,2.0493877551020407
00001100,25.0,0.0,25.0,5.42,5.387400266608474,29.02408163265306
00001101,16.0,0.0,16.0,4.2,3.6253078686998634,13.142857142857146
00001110,4.0,0.0,4.0,0.34,0.7722218143851189,0.596326530612245
00001111,2.0,0.0,2.0,0.3,0.5439837932759934,0.2959183673469387
00010000,111.0,45.0,66.0,78.66,13.067501361650384,170.75959183673467
00010001,43.0,12.0,31.0,23.8,5.710713168944768,32.61224489795919
00010010,6.0,0.0,6.0,2.36,1.5354318677193604,2.3575510204081636
00010011,5.0,0.0,5.0,1.28,1.1435712054965428,1.307755102040816
00010100,8.0,0.0,8.0,2.4,1.6413036132965795,2.693877551020408
00010101,6.0,0.0,6.0,1.96,1.5113178463357935,2.284081632653061
00010110,1.0,0.0,1.0,0.02,0.14142135623730948,0.019999999999999993
00010111,3.0,0.0,3.0,0.18,0.5602477586036452,0.31387755102040826
00011000,21.0,4.0,17.0,9.26,3.4629820816688013,11.992244897959184
00011001,30.0,3.0,27.0,9.76,5.339724062273676,28.51265306122449
00011010,2.0,0.0,2.0,0.26,0.5272183453498839,0.2779591836734694
00011011,2.0,0.0,2.0,0.38,0.5674864018868916,0.32204081632653064
00011100,4.0,0.0,4.0,0.5,0.9741558354989898,0.9489795918367347
00011101,3.0,0.0,3.0,0.5,0.7071067811865476,0.5
00011110,1.0,0.0,1.0,0.06,0.2398979374820952,0.05755102040816326
00011111,1.0,0.0,1.0,0.04,0.19794866372215741,0.03918367346938776
00100000,753.0,224.0,529.0,540.88,145.14055678717028,21065.781224489798
00100001,125.0,64.0,61.0,92.86,13.680031626649203,187.14326530612246
00100010,26.0,3.0,23.0,14.84,4.97897620818102,24.790204081632652
00100011,16.0,2.0,14.0,7.92,2.968130037307555,8.809795918367348
00100100,26.0,5.0,21.0,13.56,5.214422698787724,27.190204081632647
00100101,27.0,3.0,24.0,12.16,5.991013678665672,35.89224489795919
00100110,4.0,0.0,4.0,1.08,1.0659861774958646,1.1363265306122448
00100111,4.0,0.0,4.0,1.14,0.903733751653412,0.8167346938775509
00101000,33.0,9.0,24.0,20.28,6.114686235212894,37.389387755102035
00101001,14.0,2.0,12.0,7.66,2.9734196625763945,8.84122448979592
00101010,3.0,0.0,3.0,0.64,0.9205144967764006,0.8473469387755102
00101011,2.0,0.0,2.0,0.48,0.6141195788629907,0.37714285714285706
00101100,7.0,0.0,7.0,1.56,1.8969363054511807,3.5983673469387756
00101101,5.0,0.0,5.0,1.32,1.2847615517666922,1.650612244897959
00101110,1.0,0.0,1.0,0.04,0.19794866372215741,0.03918367346938776
00101111,1.0,0.0,1.0,0.08,0.27404751561786966,0.07510204081632653
00110000,56.0,16.0,40.0,36.4,10.592642806809502,112.20408163265309
00110001,25.0,9.0,16.0,16.12,3.7178005347687137,13.822040816326535
00110010,5.0,0.0,5.0,1.42,1.2791897946013504,1.636326530612245
00110011,3.0,0.0,3.0,0.72,0.83397254396151,0.6955102040816327
00110100,4.0,0.0,4.0,1.08,0.9222864223753698,0.8506122448979592
00110101,6.0,0.0,6.0,1.36,1.4107459309289725,1.990204081632653
00110110,1.0,0.0,1.0,0.06,0.23989793748209523,0.05755102040816327
00110111,1.0,0.0,1.0,0.2,0.4040610178208843,0.16326530612244902
00111000,9.0,1.0,8.0,4.98,1.994789130076006,3.979183673469388
00111001,10.0,1.0,9.0,4.64,2.472378017461021,6.112653061224489
00111010,1.0,0.0,1.0,0.14,0.3505098327538656,0.12285714285714283
00111011,2.0,0.0,2.0,0.16,0.42185208743524005,0.1779591836734694
00111100,2.0,0.0,2.0,0.3,0.5050762722761053,0.2551020408163265
00111101,2.0,0.0,2.0,0.32,0.551065757771026,0.303673469387755
00111110,0.0,0.0,0.0,0.0,0.0,0.0
00111111,1.0,0.0,1.0,0.06,0.23989793748209523,0.05755102040816327
01000000,86.0,33.0,53.0,61.78,13.077929686994008,171.03224489795917
01000001,31.0,12.0,19.0,20.56,4.554253450324863,20.74122448979592
01000010,5.0,0.0,5.0,1.54,1.1988089327089857,1.4371428571428573
01000011,4.0,0.0,4.0,1.14,1.0881551510024023,1.1840816326530612
01000100,6.0,0.0,6.0,1.68,1.463013384513384,2.1404081632653065
01000101,4.0,0.0,4.0,1.56,1.1979574453278075,1.4351020408163266
01000110,1.0,0.0,1.0,0.16,0.3703280399090206,0.13714285714285712
01000111,1.0,0.0,1.0,0.1,0.30304576336566325,0.09183673469387756
01001000,5.0,0.0,5.0,2.4,1.2936264483053452,1.6734693877551021
01001001,5.0,0.0,5.0,1.02,1.1337134216586569,1.2853061224489795
01001010,1.0,0.0,1.0,0.1,0.30304576336566325,0.09183673469387756
01001011,1.0,0.0,1.0,0.08,0.27404751561786966,0.07510204081632653
