column,max,min,range,mean,standard deviation,variance
00000000,2135.0,1627.0,508.0,1753.6,156.0133432284115,24340.163265306124
00000001,478.0,383.0,95.0,419.7,22.279532109548622,496.3775510204081
00000010,250.0,156.0,94.0,209.68,21.488905538079173,461.7730612244898
00000011,109.0,53.0,56.0,76.14,9.934499771719043,98.69428571428573
00000100,113.0,45.0,68.0,68.58,14.335755213835803,205.5138775510204
00000101,72.0,30.0,42.0,46.36,8.513518661517105,72.48
00000110,22.0,8.0,14.0,15.3,3.333503397022296,11.112244897959187
00000111,19.0,5.0,14.0,12.56,3.3634287655938975,11.312653061224488
00001000,301.0,52.0,249.0,111.0,78.1894611615574,6113.591836734694
00001001,92.0,19.0,73.0,41.42,17.94332346982735,321.9628571428571
00001010,36.0,4.0,32.0,12.68,6.819659456456812,46.50775510204081
00001011,16.0,2.0,14.0,7.32,3.013168377882223,9.07918367346939
00001100,25.0,2.0,23.0,11.06,5.582077734744894,31.15959183673469
00001101,14.0,1.0,13.0,6.08,3.0828028593128938,9.503673469387754
00001110,9.0,0.0,9.0,3.46,1.8758399479177539,3.5187755102040814
00001111,8.0,0.0,8.0,2.98,2.0651629376840153,4.264897959183672
00010000,179.0,87.0,92.0,117.24,20.498441951743054,420.18612244897963
00010001,86.0,40.0,46.0,58.06,9.547753235014754,91.1595918367347
00010010,15.0,6.0,9.0,10.18,2.5450231545396313,6.477142857142857
00010011,13.0,2.0,11.0,6.56,2.627639586381353,6.9044897959183675
00010100,13.0,1.0,12.0,4.84,2.566344179758356,6.586122448979591
00010101,9.0,1.0,8.0,4.02,1.9429621820345158,3.7751020408163267
00010110,6.0,0.0,6.0,1.72,1.56544314649174,2.4506122448979593
00010111,5.0,0.0,5.0,1.64,1.289834667462367,1.663673469387755
00011000,43.0,5.0,38.0,15.14,6.177675409843719,38.16367346938776
00011001,18.0,2.0,16.0,7.36,3.3852018900997165,11.459591836734694
00011010,5.0,0.0,5.0,2.18,1.380476108346061,1.9057142857142857
00011011,4.0,0.0,4.0,1.42,1.051529498261597,1.1057142857142859
00011100,8.0,0.0,8.0,3.62,1.6889798877501443,2.85265306122449
00011101,5.0,0.0,5.0,1.86,1.3094632020606842,1.71469387755102
00011110,4.0,0.0,4.0,1.08,1.1036118809044553,1.2179591836734696
00011111,4.0,0.0,4.0,1.18,1.1192198449029083,1.25265306122449
00100000,126.0,72.0,54.0,100.84,11.281843820936363,127.28
00100001,59.0,27.0,32.0,43.24,7.683961563290283,59.04326530612245
00100010,14.0,5.0,9.0,9.0,2.5071326821120348,6.285714285714286
00100011,9.0,1.0,8.0,5.2,2.070196678027062,4.285714285714285
00100100,8.0,0.0,8.0,3.24,1.9852517446903095,3.9412244897959177
00100101,6.0,0.0,6.0,2.22,1.432708295929248,2.0526530612244898
00100110,3.0,0.0,3.0,0.76,0.8466018508588031,0.7167346938775511
00100111,4.0,0.0,4.0,1.08,1.026982900320653,1.0546938775510204
00101000,16.0,0.0,16.0,6.28,3.8494102384226947,14.817959183673468
00101001,10.0,0.0,10.0,3.54,2.434530504123989,5.926938775510204
00101010,4.0,0.0,4.0,0.92,1.0659861774958646,1.136326530612245
00101011,2.0,0.0,2.0,0.46,0.676425177242955,0.4575510204081632
00101100,3.0,0.0,3.0,0.72,0.7570080742566726,0.5730612244897959
00101101,2.0,0.0,2.0,0.42,0.6417450698633201,0.4118367346938777
00101110,2.0,0.0,2.0,0.32,0.5869325309764039,0.34448979591836726
00101111,2.0,0.0,2.0,0.36,0.5252793231671495,0.27591836734693875
00110000,23.0,3.0,20.0,12.08,3.778780712540672,14.279183673469388
00110001,11.0,1.0,10.0,6.26,2.3544140048263493,5.543265306122449
00110010,5.0,0.0,5.0,1.36,1.1204955172072901,1.2555102040816324
00110011,3.0,0.0,3.0,0.66,0.7722218143851187,0.5963265306122448
00110100,3.0,0.0,3.0,0.5,0.7071067811865476,0.5
00110101,3.0,0.0,3.0,0.54,0.7342912729083655,0.5391836734693877
00110110,2.0,0.0,2.0,0.1,0.3642156795423418,0.1326530612244898
00110111,2.0,0.0,2.0,0.26,0.5272183453498839,0.2779591836734694
00111000,7.0,0.0,7.0,2.36,1.5086147179936098,2.2759183673469385
00111001,4.0,0.0,4.0,1.38,1.0476406924170918,1.0975510204081633
00111010,2.0,0.0,2.0,0.42,0.6091144458665099,0.3710204081632654
00111011,2.0,0.0,2.0,0.16,0.42185208743524,0.17795918367346936
00111100,2.0,0.0,2.0,0.38,0.6353530273696311,0.4036734693877552
00111101,2.0,0.0,2.0,0.26,0.48697315854455175,0.23714285714285716
00111110,2.0,0.0,2.0,0.24,0.47638091430094476,0.22693877551020405
00111111,1.0,0.0,1.0,0.08,0.2740475156178697,0.07510204081632654
01000000,72.0,34.0,38.0,53.94,6.993904051211385,48.914693877551024
01000001,37.0,16.0,21.0,26.58,5.753756536882168,33.105714285714285
01000010,11.0,2.0,9.0,5.18,2.1062588944885774,4.436326530612245
01000011,6.0,0.0,6.0,2.92,1.5231546211727816,2.32
01000100,4.0,0.0,4.0,1.96,1.159873321724825,1.3453061224489793
01000101,4.0,0.0,4.0,1.08,1.08496214548843,1.177142857142857
01000110,2.0,0.0,2.0,0.6,0.6700593942604899,0.4489795918367347
01000111,2.0,0.0,2.0,0.36,0.6311634866964149,0.3983673469387755
01001000,11.0,0.0,11.0,3.08,2.848845093603185,8.11591836734694
01001001,8.0,0.0,8.0,1.68,1.8119782852237631,3.2832653061224493
01001010,3.0,0.0,3.0,0.34,0.7982122882685139,0.6371428571428571
01001011,2.0,0.0,2.0,0.24,0.5554920598635309,0.3085714285714286
01001100,2.0,0.0,2.0,0.24,0.4763809143009448,0.2269387755102041
01001101,1.0,0.0,1.0,0.16,0.3703280399090206,0.13714285714285712
01001110,1.0,0.0,1.0,0.02,0.1414213562373095,0.019999999999999997
01001111,2.0,0.0,2.0,0.12,0.3854496446637727,0.1485714285714286
01010000,7.0,1.0,6.0,3.42,1.526500599945068,2.330204081632653
01010001,6.0,0.0,6.0,2.38,1.412625287923741,1.9955102040816324
01010010,2.0,0.0,2.0,0.36,0.5252793231671495,0.27591836734693875
01010011,2.0,0.0,2.0,0.5,0.614451804788759,0.37755102040816324
01010100,1.0,0.0,1.0,0.18,0.3880879344916036,0.1506122448979592
01010101,1.0,0.0,1.0,0.18,0.38808793449160356,0.15061224489795919
01010110,1.0,0.0,1.0,0.04,0.19794866372215741,0.03918367346938776
01010111,1.0,0.0,1.0,0.04,0.19794866372215741,0.03918367346938776
01011000,2.0,0.0,2.0,0.66,0.7174216873994125,0.5146938775510204
01011001,3.0,0.0,3.0,0.48,0.7068181072487418,0.4995918367346939
01011010,1.0,0.0,1.0,0.06,0.2398979374820952,0.05755102040816326
