column,max,min,range,mean,standard deviation,variance
00000000,1176.0,993.0,183.0,1061.32,40.38257858360737,1630.7526530612247
00000001,336.0,237.0,99.0,287.1,23.853506994116554,568.9897959183673
00000010,237.0,183.0,54.0,210.3,13.096580017823939,171.5204081632653
00000011,59.0,31.0,28.0,46.12,6.7359528817005385,45.37306122448979
00000100,56.0,28.0,28.0,40.38,7.612798032100353,57.954693877551016
00000101,11.0,1.0,10.0,6.0,2.3211538298959886,5.387755102040816
00000110,21.0,2.0,19.0,11.04,3.8701368430164678,14.977959183673471
00000111,61.0,13.0,48.0,31.02,12.672467343474537,160.59142857142857
00001000,46.0,18.0,28.0,29.08,6.372261316496232,40.605714285714285
00001001,10.0,0.0,10.0,3.7,2.3408528011677054,5.479591836734694
00001010,7.0,0.0,7.0,3.22,1.8326962405712741,3.3587755102040817
00001011,10.0,0.0,10.0,4.34,2.3439892735005667,5.494285714285714
00001100,11.0,0.0,11.0,4.78,2.28830210649998,5.236326530612246
00001101,8.0,0.0,8.0,1.86,1.62894732504004,2.6534693877551017
00001110,10.0,1.0,9.0,4.98,2.2268308220886657,4.958775510204082
00001111,33.0,9.0,24.0,18.88,5.7379509960135655,32.92408163265306
00010000,126.0,66.0,60.0,96.1,12.79389203758527,163.68367346938774
00010001,21.0,5.0,16.0,11.42,3.7475978700920365,14.044489795918368
00010010,14.0,1.0,13.0,6.38,2.6333031945231284,6.934285714285714
00010011,5.0,0.0,5.0,1.76,1.2381684960011687,1.533061224489796
00010100,3.0,0.0,3.0,1.32,0.9354688882139943,0.8751020408163266
00010101,2.0,0.0,2.0,0.26,0.48697315854455175,0.23714285714285716
00010110,3.0,0.0,3.0,0.38,0.6667006794044592,0.44448979591836746
00010111,5.0,0.0,5.0,1.66,1.4792441533790568,2.1881632653061223
00011000,5.0,0.0,5.0,2.22,1.3445278360974222,1.8077551020408167
00011001,2.0,0.0,2.0,0.4,0.6060915267313265,0.3673469387755103
00011010,2.0,0.0,2.0,0.46,0.676425177242955,0.4575510204081632
00011011,7.0,0.0,7.0,1.94,1.6463937089584495,2.7106122448979595
00011100,4.0,0.0,4.0,0.8,0.9258200997725515,0.8571428571428573
00011101,3.0,0.0,3.0,1.02,0.9145089013302412,0.8363265306122448
00011110,7.0,0.0,7.0,3.34,1.8583512552139065,3.453469387755102
00011111,26.0,9.0,17.0,15.16,3.7545074950800466,14.096326530612245
00100000,108.0,65.0,43.0,87.18,9.696812015570174,94.0281632653061
00100001,17.0,1.0,16.0,8.54,2.459550315627237,6.049387755102041
00100010,13.0,0.0,13.0,5.18,2.446905584360686,5.98734693877551
00100011,3.0,0.0,3.0,1.02,0.7951382885757569,0.6322448979591836
00100100,4.0,0.0,4.0,1.24,1.0796824930109248,1.1657142857142855
00100101,1.0,0.0,1.0,0.08,0.2740475156178697,0.07510204081632654
00100110,3.0,0.0,3.0,0.28,0.5728553615932405,0.32816326530612233
00100111,3.0,0.0,3.0,0.7,0.9091372900969897,0.826530612244898
00101000,4.0,0.0,4.0,1.06,1.1501552690211627,1.322857142857143
