column,max,min,range,mean,standard deviation,variance
0000,59.0,30.0,29.0,44.91,6.133358036840897,37.61808080808082
0001,21.0,3.0,18.0,10.16,3.404453411386772,11.590303030303028
0010,11.0,0.0,11.0,5.62,2.360362923643975,5.571313131313133
0011,1.0,0.0,1.0,0.01,0.09999999999999999,0.009999999999999998
0100,25.0,8.0,17.0,15.99,3.421544928386839,11.706969696969697
0101,1.0,0.0,1.0,0.04,0.1969463855669324,0.038787878787878795
0110,0.0,0.0,0.0,0.0,0.0,0.0
0111,0.0,0.0,0.0,0.0,0.0,0.0
1000,24.0,6.0,18.0,12.91,3.375775257012615,11.395858585858587
1001,1.0,0.0,1.0,0.03,0.1714466079977653,0.0293939393939394
1010,1.0,0.0,1.0,0.02,0.14070529413628965,0.01979797979797979
1011,0.0,0.0,0.0,0.0,0.0,0.0
1100,2.0,0.0,2.0,0.13,0.3932511470376973,0.15464646464646464
1101,0.0,0.0,0.0,0.0,0.0,0.0
1110,0.0,0.0,0.0,0.0,0.0,0.0
1111,0.0,0.0,0.0,0.0,0.0,0.0
