0000,0001,0010,0011,0100,0101,0110,0111,1000,1001,1010,1011,1100,1101,1110,1111
4041,49,,,4,,,,2,,,,,,,
4053,38,,,1,,,,4,,,,,,,
4028,53,,,5,,,,10,,,,,,,
4051,40,,,2,,,,3,,,,,,,
4052,34,,,,,,,10,,,,,,,
4045,44,,,3,,,,4,,,,,,,
4052,33,,,4,,,,7,,,,,,,
4049,34,,,8,,,,5,,,,,,,
4060,29,,,3,,,,4,,,,,,,
4049,34,,,4,,,,9,,,,,,,
4054,30,,,5,,,,7,,,,,,,
4044,41,,,4,,,,7,,,,,,,
4043,42,,,4,,,,7,,,,,,,
4056,28,,,4,,,,8,,,,,,,
4037,45,,,6,,,,7,1,,,,,,
4043,38,,,6,,,,9,,,,,,,
4056,31,,,3,,,,6,,,,,,,
4046,38,,,6,,,,6,,,,,,,
4059,30,,,3,,,,4,,,,,,,
4049,40,,,2,,,,5,,,,,,,
4044,43,,,2,,,,7,,,,,,,
4050,38,,,3,,,,5,,,,,,,
4038,44,,,3,1,,,10,,,,,,,
4049,39,,,3,,,,5,,,,,,,
4066,23,,,5,,,,2,,,,,,,
4052,32,,,5,,,,7,,,,,,,
4055,32,,,2,,,,7,,,,,,,
4042,37,,,3,1,,,13,,,,,,,
4049,39,,,5,,,,3,,,,,,,
4037,42,,,7,,,,10,,,,,,,
4051,29,,,9,,,,7,,,,,,,
4045,37,,,6,,,,8,,,,,,,
4039,44,,,4,1,,,8,,,,,,,
4049,37,,,6,,,,4,,,,,,,
4042,48,,,2,,,,4,,,,,,,
4051,37,,,1,,,,6,1,,,,,,
4034,51,,,7,,,,4,,,,,,,
4054,36,,,2,,,,4,,,,,,,
4046,39,,,5,,,,5,1,,,,,,
4041,44,,,5,,,,5,1,,,,,,
4056,32,,,5,,,,3,,,,,,,
4036,44,,,7,,,,9,,,,,,,
4052,32,,,5,,,,7,,,,,,,
4031,51,,,7,,,,7,,,,,,,
4044,40,,,4,,,,8,,,,,,,
4044,34,,,9,,,,9,,,,,,,
4040,49,,,2,,,,5,,,,,,,
4053,40,,,2,,,,1,,,,,,,
4051,39,,,1,,,,5,,,,,,,
4049,34,,,5,,,,8,,,,,,,
4051,37,,,4,,,,4,,,,,,,
4044,39,,,7,,,,6,,,,,,,
4052,31,,,4,,,,9,,,,,,,
4059,31,,,1,,,,5,,,,,,,
4049,35,,,5,,,,7,,,,,,,
4046,39,,,6,,,,5,,,,,,,
4037,51,,,2,,,,6,,,,,,,
4049,38,,,4,,,,5,,,,,,,
4044,44,,,1,,,,7,,,,,,,
4048,41,,,2,,,,5,,,,,,,
4062,29,,,4,,,,1,,,,,,,
4050,36,,,5,,,,5,,,,,,,
4048,40,,,5,,,,3,,,,,,,
4052,31,,,5,,,,8,,,,,,,
4043,41,,,7,,,,5,,,,,,,
4060,31,,,1,,,,3,1,,,,,,
4047,37,,,5,,,,7,,,,,,,
4057,29,,,6,,,,4,,,,,,,
4045,45,,,2,,,,4,,,,,,,
4037,44,,,6,,,,9,,,,,,,
4047,41,,,2,,,,6,,,,,,,
4052,37,,,,,,,7,,,,,,,
4038,42,,,10,,,,6,,,,,,,
4052,33,,,3,,,,8,,,,,,,
4049,32,,,9,,,,6,,,,,,,
4048,39,,,2,,,,7,,,,,,,
4033,50,,,6,,,,7,,,,,,,
4048,33,,,5,,,,10,,,,,,,
4052,35,,,5,,,,4,,,,,,,
4061,27,,,4,,,,4,,,,,,,
4035,49,,,4,,,,8,,,,,,,
4046,40,,,4,,,,6,,,,,,,
4048,36,,,4,,,,8,,,,,,,
4049,41,,,4,,,,1,1,,,,,,
4062,27,,,2,,,,5,,,,,,,
4034,46,,,9,,,,7,,,,,,,
4048,40,,,4,,,,4,,,,,,,
4048,43,,,2,,,,3,,,,,,,
4052,39,,,3,,,,2,,,,,,,
4043,46,,,1,,,,6,,,,,,,
4049,40,,,2,,,,5,,,,,,,
4053,31,,,4,,,,8,,,,,,,
4031,50,,,6,,,,9,,,,,,,
4041,42,,,4,,,,9,,,,,,,
4049,37,,,5,,,,5,,,,,,,
4050,42,,,2,,,,2,,,,,,,
4045,42,,,3,,,,6,,,,,,,
4043,40,,,4,,,,9,,,,,,,
4039,41,,,5,1,,,10,,,,,,,
4055,29,,,6,,,,6,,,,,,,
