0000,0001,0010,0011,0100,0101,0110,0111,1000,1001,1010,1011,1100,1101,1110,1111
4050,,2,,4,,,,40,,,,,,,
4049,,7,,4,,,,36,,,,,,,
4054,,5,,4,,,,33,,,,,,,
4058,,6,,5,,,,27,,,,,,,
4056,,1,,6,,,,33,,,,,,,
4057,,2,,3,,,,34,,,,,,,
4035,,3,,6,,,,51,,1,,,,,
4045,,5,,8,,,,38,,,,,,,
4051,,3,,8,,,,34,,,,,,,
4041,,3,,5,,,,47,,,,,,,
4052,,2,,6,,,,36,,,,,,,
4035,,5,,9,,,,46,,,,1,,,
4053,,9,,6,,,,28,,,,,,,
4048,,7,,8,,,,33,,,,,,,
4035,,2,,7,,,,52,,,,,,,
4035,,5,,4,,,,52,,,,,,,
4044,,2,,3,,,,46,,,,1,,,
4046,,5,,7,,,,37,,1,,,,,
4039,,4,,6,,,,46,,,,1,,,
4055,,4,,6,,,,31,,,,,,,
4049,,3,,3,,,,41,,,,,,,
4052,,6,,6,,,,31,,,,1,,,
4036,,2,,10,,,,48,,,,,,,
4052,,2,,3,,,,39,,,,,,,
4039,,6,,5,,,,46,,,,,,,
4048,,2,,7,,,,39,,,,,,,
4051,,3,,7,,,,35,,,,,,,
4040,,4,,6,,,,46,,,,,,,
4046,,5,,3,,,,42,,,,,,,
4037,,7,,8,,,,44,,,,,,,
4042,,3,,10,,,,41,,,,,,,
4039,,8,,10,,,,39,,,,,,,
4056,,5,,3,,,,32,,,,,,,
4052,,3,,11,,,,30,,,,,,,
4054,,3,,3,,,,36,,,,,,,
4062,,2,,3,,,,27,,,,2,,,
4054,,2,,4,,,,36,,,,,,,
4047,,7,,4,,,,38,,,,,,,
4051,,3,,7,,,,35,,,,,,,
4043,,5,,6,,,,42,,,,,,,
4043,,4,,7,,,,42,,,,,,,
4048,,1,,5,,,,42,,,,,,,
4051,,4,,7,,,,34,,,,,,,
4056,,3,,5,,,,32,,,,,,,
4049,,4,,6,,,,37,,,,,,,
4045,,2,,4,,,,45,,,,,,,
4040,,6,,7,,,,43,,,,,,,
4039,,4,,9,,,,44,,,,,,,
4046,,2,,5,,,,43,,,,,,,
4050,,4,,3,,,,39,,,,,,,
4040,,6,,4,,,,46,,,,,,,
4049,,4,,3,,,,40,,,,,,,
4046,,7,,5,,,,38,,,,,,,
4045,,5,,9,,,,37,,,,,,,
4051,,3,,7,,,,35,,,,,,,
4055,,4,,5,,,,32,,,,,,,
4045,,5,,8,,,,37,,,,1,,,
4043,,5,,5,,,,43,,,,,,,
4045,,4,,7,,,,40,,,,,,,
4047,,3,,7,,,,39,,,,,,,
4050,,1,,3,,,,42,,,,,,,
4053,,3,,4,,,,36,,,,,,,
4047,,7,,9,,,,33,,,,,,,
4044,,2,,7,,,,43,,,,,,,
4055,,8,,5,,,,28,,,,,,,
4048,,3,,6,,,,39,,,,,,,
4046,,4,,4,,,,42,,,,,,,
4045,,6,,10,,,,35,,,,,,,
4041,,3,,3,,1,,48,,,,,,,
4051,,5,,4,,,,36,,,,,,,
4050,,5,,6,,,,35,,,,,,,
4049,,7,,9,,,,30,,,,1,,,
4053,,7,,4,,,,32,,,,,,,
4040,,3,,3,,,,50,,,,,,,
4057,,4,,3,,,,32,,,,,,,
4047,,5,,10,,,,34,,,,,,,
4054,,4,,4,,,,33,,1,,,,,
4060,,2,,8,,,,26,,,,,,,
4051,,3,,8,,,,34,,,,,,,
4059,,2,,7,,,,28,,,,,,,
4053,,2,,3,,,,38,,,,,,,
4050,,9,,4,,1,,32,,,,,,,
4055,,1,,9,,,,31,,,,,,,
4043,,3,,5,,,,45,,,,,,,
4053,,4,,6,,,,33,,,,,,,
4056,,1,,4,,,,35,,,,,,,
4044,,2,,8,,,,42,,,,,,,
4050,,6,,4,,,,36,,,,,,,
4051,,8,,3,,,,34,,,,,,,
4051,,4,,5,,,,36,,,,,,,
4043,,5,,7,,,,41,,,,,,,
4041,,3,,12,,,,40,,,,,,,
4045,,5,,13,,,,33,,,,,,,
4045,,6,,8,,,,37,,,,,,,
4049,,4,,6,,,,37,,,,,,,
4054,,2,,3,,,,37,,,,,,,
4052,,3,,3,,,,38,,,,,,,
4050,,3,,,,,,43,,,,,,,
4036,,3,,6,,,,51,,,,,,,
4048,,2,,5,,,,41,,,,,,,
