0000,0001,0010,0011,0100,0101,0110,0111,1000,1001,1010,1011,1100,1101,1110,1111
4047,4,19,,14,,,,12,,,,,,,
4046,5,18,,14,,,,13,,,,,,,
4055,5,14,,15,,,,7,,,,,,,
4049,5,19,,13,,,,10,,,,,,,
4056,3,15,,14,,1,,7,,,,,,,
4041,11,16,,18,,,,10,,,,,,,
4046,1,13,,19,,,,17,,,,,,,
4059,2,13,1,9,,,,11,,,,1,,,
4048,5,18,,16,,,,9,,,,,,,
4058,2,20,,9,,,,6,,1,,,,,
4049,5,14,,14,,,,14,,,,,,,
4061,3,13,,12,,,,7,,,,,,,
4046,8,21,,10,,,,11,,,,,,,
4056,6,13,,11,,,,10,,,,,,,
4043,5,18,,13,,,,17,,,,,,,
4062,7,6,,12,,1,,8,,,,,,,
4044,7,17,,18,,,,10,,,,,,,
4060,6,13,,11,,,,6,,,,,,,
4043,4,21,,18,,,,10,,,,,,,
4051,7,19,,12,,,,6,,1,,,,,
4037,7,18,,24,,,,10,,,,,,,
4049,8,16,,13,,,,10,,,,,,,
4064,2,13,,11,,,,6,,,,,,,
4053,5,17,,16,,,,5,,,,,,,
4058,5,10,,17,,,,5,,,,1,,,
4043,9,19,,15,,,,10,,,,,,,
4052,3,19,,9,,,,12,,1,,,,,
4040,4,20,,24,,,,8,,,,,,,
4050,5,21,,10,,,,10,,,,,,,
4054,10,12,,8,,,,12,,,,,,,
4052,3,19,,12,,,,10,,,,,,,
4054,5,10,,15,,,,12,,,,,,,
4041,9,21,,17,,,,8,,,,,,,
4058,3,18,,9,,,,8,,,,,,,
4041,5,17,1,19,,,,12,1,,,,,,
4052,7,10,,12,,,,15,,,,,,,
4042,9,17,,20,,,,8,,,,,,,
4063,6,12,,11,,,,4,,,,,,,
4055,6,14,,14,,,,7,,,,,,,
4050,7,22,,11,,,,6,,,,,,,
4058,4,17,,11,,,,6,,,,,,,
4056,6,8,,15,,,,11,,,,,,,
4038,11,20,,17,1,,,9,,,,,,,
4047,5,20,,12,,,,12,,,,,,,
4044,1,18,,19,,,,14,,,,,,,
4050,5,21,,6,,,,14,,,,,,,
4048,7,22,,12,,,,7,,,,,,,
4047,5,17,,16,,,,11,,,,,,,
4048,4,18,,14,,,,11,,1,,,,,
4063,4,9,,13,,,,7,,,,,,,
4050,7,17,,10,,,,12,,,,,,,
4050,3,17,,19,,,,7,,,,,,,
4058,3,15,,9,,,,11,,,,,,,
4050,5,16,,15,,,,10,,,,,,,
4045,4,20,,17,,,,10,,,,,,,
4045,6,14,,17,,,,14,,,,,,,
4044,5,22,,15,,,,10,,,,,,,
4045,6,21,,13,,,,11,,,,,,,
4040,3,20,,16,,,,17,,,,,,,
4054,8,11,,11,,,,12,,,,,,,
4036,8,23,,19,,,,10,,,,,,,
4044,11,18,,16,,,,7,,,,,,,
4045,8,13,,14,,1,,15,,,,,,,
4055,5,18,,11,,,,7,,,,,,,
4058,10,11,,8,,,,9,,,,,,,
4055,6,16,,10,,,,9,,,,,,,
4059,5,10,,13,,,,9,,,,,,,
4050,4,17,,15,,,,10,,,,,,,
4057,5,16,,11,,,,7,,,,,,,
4046,5,19,,17,,,,9,,,,,,,
4051,10,14,,14,,,,7,,,,,,,
4057,2,16,,13,,,,8,,,,,,,
4045,8,13,,18,,,,11,,1,,,,,
4048,5,19,,15,,,,9,,,,,,,
4047,5,17,,20,,,,6,,,,1,,,
4051,3,17,,14,,,,11,,,,,,,
4044,7,17,,18,,,,9,,1,,,,,
4050,4,17,,15,,,,10,,,,,,,
4046,6,15,,14,,,,15,,,,,,,
4039,12,7,,23,,,,15,,,,,,,
4041,3,21,,14,,,,17,,,,,,,
4052,2,17,,16,,,,9,,,,,,,
4054,3,18,,13,,,,8,,,,,,,
4057,5,10,,14,,,,10,,,,,,,
4052,7,17,,10,,,,10,,,,,,,
4053,4,19,,12,,,,8,,,,,,,
4049,6,16,,15,,,,10,,,,,,,
4055,5,10,,12,,1,,13,,,,,,,
4048,1,20,,14,,,,12,,,,1,,,
4044,6,16,,20,,,,10,,,,,,,
4046,8,19,,12,,,,11,,,,,,,
4047,5,19,,15,1,,,9,,,,,,,
4053,4,18,,10,,,,11,,,,,,,
4054,5,9,,11,,,,17,,,,,,,
4064,5,12,,11,,,,4,,,,,,,
4050,7,18,,14,,,,7,,,,,,,
4039,5,18,,18,,,,16,,,,,,,
4056,7,12,,10,,,,11,,,,,,,
4052,1,19,,14,,,,10,,,,,,,
4063,7,9,,11,,,,6,,,,,,,
