0000,0001,0010,0011,0100,0101,0110,0111,1000,1001,1010,1011,1100,1101,1110,1111
3970,8,43,,45,1,2,,26,,,,1,,,
3971,7,49,1,33,,,,35,,,,,,,
3961,6,60,,43,,,,26,,,,,,,
3990,,47,,36,,,,23,,,,,,,
3948,6,54,,50,,,,38,,,,,,,
3979,5,58,,37,,,,17,,,,,,,
3989,3,48,,25,,,,29,,2,,,,,
3967,3,55,,41,,,,29,,1,,,,,
3951,8,54,,42,,1,,40,,,,,,,
3957,3,46,,54,,1,,35,,,,,,,
3987,3,42,,30,,2,,31,,,,1,,,
3998,6,35,,41,,1,,15,,,,,,,
3977,9,39,1,43,1,,,26,,,,,,,
3966,6,52,,44,,1,,25,,2,,,,,
3980,3,44,,37,1,,,30,,,,1,,,
3987,3,40,,29,,1,,35,,,,1,,,
3974,3,51,,33,,,,35,,,,,,,
3972,2,60,,33,,,,29,,,,,,,
3939,8,67,,42,,,,38,,2,,,,,
3946,7,53,,44,,,,45,,1,,,,,
3967,3,50,,43,,,,33,,,,,,,
3965,5,58,,39,,,,29,,,,,,,
3970,6,45,,38,,,,37,,,,,,,
3961,14,52,,35,,,,34,,,,,,,
3969,8,49,,35,,,,33,,1,,1,,,
3981,3,47,,39,,,,26,,,,,,,
3985,4,43,,33,,,,30,,1,,,,,
3980,4,47,,36,,,,29,,,,,,,
3979,10,34,,42,,,,30,,,,1,,,
3988,5,45,,36,,,,22,,,,,,,
3970,3,50,,36,,1,,36,,,,,,,
3962,7,60,,38,,1,,27,,1,,,,,
3969,11,48,,43,,2,,22,,1,,,,,
3989,9,42,,30,,,,26,,,,,,,
3975,7,52,,39,,,,23,,,,,,,
3967,3,51,1,42,,,,31,,,,1,,,
3963,1,55,,36,,1,,38,,2,,,,,
3968,10,54,,35,,1,,28,,,,,,,
3970,7,54,,34,,,,30,,1,,,,,
3969,3,49,,41,,,,34,,,,,,,
3977,6,50,,41,,,,22,,,,,,,
3985,11,41,,24,,,,35,,,,,,,
3976,3,42,,47,,1,,27,,,,,,,
3966,9,52,,33,,,,36,,,,,,,
3960,8,49,,43,,,,35,,1,,,,,
3972,5,50,,26,,2,,38,,2,,1,,,
3951,9,52,,43,,2,,39,,,,,,,
3976,3,50,,32,,1,,34,,,,,,,
3967,4,58,,37,,,,28,1,,,1,,,
3979,2,59,,34,,,,22,,,,,,,
3974,4,45,,35,,1,,37,,,,,,,
3963,7,37,,47,,1,,40,,1,,,,,
3957,7,66,,33,,,,33,,,,,,,
3961,5,59,,38,,1,,31,,1,,,,,
3981,4,40,,32,,1,,38,,,,,,,
3957,13,35,,47,,,,44,,,,,,,
3965,4,47,,36,1,,,43,,,,,,,
3960,9,52,,35,,1,,37,1,,,1,,,
3973,7,52,,39,,,,24,,,,1,,,
3969,6,59,,29,,,,32,,,,1,,,
3977,3,44,,37,1,,,34,,,,,,,
3972,4,60,,34,,,,26,,,,,,,
3960,9,43,,41,,,,43,,,,,,,
3967,2,47,,35,,,,44,,1,,,,,
3965,4,60,,31,,2,,33,,,,1,,,
3984,6,51,,27,,,,27,,1,,,,,
3956,5,57,,45,,,,31,,1,,1,,,
3972,3,50,1,39,,,,31,,,,,,,
3990,5,47,,21,,1,,32,,,,,,,
3961,4,50,,47,,,,31,,,,3,,,
3951,3,63,,43,,1,,35,,,,,,,
3970,3,58,,34,,1,,29,1,,,,,,
3986,6,54,,23,,,,27,,,,,,,
3974,5,51,,40,,,,25,,1,,,,,
3961,6,56,,40,,1,,29,,2,,1,,,
3966,10,60,,33,,,,26,,,,1,,,
3952,7,57,,38,1,,,41,,,,,,,
3964,4,60,,32,,3,,30,,1,,1,,1,
3974,7,48,,36,,,,29,,2,,,,,
3959,6,47,,48,,,,35,,,,1,,,
3978,6,55,,30,,,,27,,,,,,,
3967,4,60,,36,,,,28,1,,,,,,
3967,10,53,,32,,1,,31,,2,,,,,
3968,8,56,,28,,,,36,,,,,,,
3966,9,50,,41,,1,,29,,,,,,,
3988,7,36,,42,,2,,21,,,,,,,
3985,6,59,,28,,,,18,,,,,,,
3946,8,54,,49,,,,38,,1,,,,,
3962,11,45,,44,,,,33,,,,1,,,
3971,7,58,,30,,,,30,,,,,,,
3954,8,53,,41,,1,,38,,1,,,,,
3979,1,48,,36,,,,32,,,,,,,
3957,7,46,,51,,,,35,,,,,,,
3964,4,51,,36,,,,39,,2,,,,,
3968,8,55,,36,,,,29,,,,,,,
3968,7,50,1,29,,,,41,,,,,,,
3969,3,54,1,38,,1,,30,,,,,,,
3963,11,42,,35,,,,44,,,,1,,,
3975,7,43,,35,,,,35,,,,1,,,
3959,6,47,,48,,,,35,,,,1,,,
