column,max,min,range,mean,standard deviation,variance
0000,52.0,23.0,29.0,34.8,6.3516481596066345,40.343434343434346
0001,28.0,9.0,19.0,17.22,4.328855495277002,18.7389898989899
0010,10.0,1.0,9.0,4.33,2.035319447292059,4.142525252525252
0011,1.0,0.0,1.0,0.01,0.09999999999999999,0.009999999999999998
0100,7.0,0.0,7.0,2.96,1.6812693617224659,2.8266666666666675
0101,1.0,0.0,1.0,0.01,0.09999999999999999,0.009999999999999998
0110,0.0,0.0,0.0,0.0,0.0,0.0
0111,0.0,0.0,0.0,0.0,0.0,0.0
1000,17.0,2.0,15.0,10.22,3.221079560543877,10.375353535353536
1001,1.0,0.0,1.0,0.03,0.1714466079977653,0.0293939393939394
1010,1.0,0.0,1.0,0.02,0.14070529413628968,0.019797979797979794
1011,0.0,0.0,0.0,0.0,0.0,0.0
1100,0.0,0.0,0.0,0.0,0.0,0.0
1101,0.0,0.0,0.0,0.0,0.0,0.0
1110,0.0,0.0,0.0,0.0,0.0,0.0
1111,0.0,0.0,0.0,0.0,0.0,0.0
