column,max,min,range,mean,standard deviation,variance
0000,49.0,24.0,25.0,34.76,5.750924387707712,33.07313131313131
0001,9.0,0.0,9.0,3.5,1.9514304517662955,3.808080808080808
0010,22.0,5.0,17.0,9.8,3.1204765240863033,9.737373737373737
0011,1.0,0.0,1.0,0.01,0.09999999999999999,0.009999999999999998
0100,27.0,8.0,19.0,17.08,4.086637500513847,16.700606060606063
0101,1.0,0.0,1.0,0.03,0.1714466079977653,0.029393939393939396
0110,1.0,0.0,1.0,0.04,0.19694638556693236,0.03878787878787879
0111,0.0,0.0,0.0,0.0,0.0,0.0
1000,9.0,0.0,9.0,4.23,2.1501937897160186,4.623333333333334
1001,0.0,0.0,0.0,0.0,0.0,0.0
1010,1.0,0.0,1.0,0.03,0.1714466079977653,0.029393939393939396
1011,0.0,0.0,0.0,0.0,0.0,0.0
1100,1.0,0.0,1.0,0.04,0.19694638556693236,0.03878787878787879
1101,0.0,0.0,0.0,0.0,0.0,0.0
1110,0.0,0.0,0.0,0.0,0.0,0.0
1111,0.0,0.0,0.0,0.0,0.0,0.0
