0000,0001,0010,0011,0100,0101,0110,0111,1000,1001,1010,1011,1100,1101,1110,1111
4067,13,4,,2,,,,10,,,,,,,
4059,12,7,,5,,,,13,,,,,,,
4059,20,7,,1,,,,9,,,,,,,
4059,12,10,,3,,,,12,,,,,,,
4044,26,6,,4,,,,16,,,,,,,
4061,17,4,,4,,,,10,,,,,,,
4059,20,6,,4,,,,7,,,,,,,
4054,23,3,,2,,,,14,,,,,,,
4065,15,8,,1,,,,7,,,,,,,
4072,10,1,,6,,,,7,,,,,,,
4068,13,6,,1,,,,8,,,,,,,
4064,16,7,,2,,,,7,,,,,,,
4055,28,3,,1,,,,9,,,,,,,
4066,14,2,,4,,,,10,,,,,,,
4057,17,2,,7,,,,13,,,,,,,
4056,20,5,,,,,,15,,,,,,,
4070,14,3,,3,,,,6,,,,,,,
4060,19,5,,4,,,,8,,,,,,,
4068,14,5,,2,,,,7,,,,,,,
4070,15,3,,3,,,,5,,,,,,,
4069,9,5,,,,,,12,1,,,,,,
4067,17,1,,1,,,,10,,,,,,,
4063,13,4,,5,,,,11,,,,,,,
4072,12,3,,5,,,,4,,,,,,,
4052,19,7,,1,,,,17,,,,,,,
4068,15,3,,,,,,10,,,,,,,
4073,13,3,,3,,,,4,,,,,,,
4063,18,8,,2,,,,5,,,,,,,
4061,19,3,,6,,,,7,,,,,,,
4061,16,5,,5,,,,9,,,,,,,
4058,14,7,,2,,,,15,,,,,,,
4058,24,1,,2,,,,11,,,,,,,
4066,16,3,,4,,,,7,,,,,,,
4054,22,6,,2,,,,12,,,,,,,
4069,14,5,,2,,,,6,,,,,,,
4051,24,3,,1,,,,17,,,,,,,
4055,17,6,,4,,,,13,,1,,,,,
4066,14,4,,1,,,,11,,,,,,,
4066,14,3,,4,,,,9,,,,,,,
4066,14,8,,1,,,,7,,,,,,,
4052,25,4,,2,,,,13,,,,,,,
4064,14,4,,6,,,,8,,,,,,,
4057,25,6,,2,,,,6,,,,,,,
4064,13,5,,4,,,,10,,,,,,,
4057,22,9,,3,,,,5,,,,,,,
4069,10,3,,3,,,,11,,,,,,,
4058,20,3,,4,,,,11,,,,,,,
4062,13,3,,2,,,,16,,,,,,,
4069,14,1,,4,,,,8,,,,,,,
4064,12,3,,2,,,,15,,,,,,,
4055,25,6,,,,,,9,1,,,,,,
4050,23,7,,3,,,,13,,,,,,,
4060,18,4,,2,,,,12,,,,,,,
4060,17,1,,4,,,,14,,,,,,,
4064,14,6,,2,,,,10,,,,,,,
4056,21,7,,4,,,,8,,,,,,,
4058,19,1,,6,,,,12,,,,,,,
4067,17,3,,1,,,,8,,,,,,,
4068,11,4,,4,,,,9,,,,,,,
4048,23,6,,5,,,,13,1,,,,,,
4066,11,2,,2,,,,15,,,,,,,
4062,14,7,,3,1,,,9,,,,,,,
4064,16,2,,1,,,,13,,,,,,,
4064,15,6,,,,,,11,,,,,,,
4062,17,4,,3,,,,10,,,,,,,
4073,10,3,,,,,,10,,,,,,,
4062,21,3,,1,,,,9,,,,,,,
4064,17,3,,2,,,,10,,,,,,,
4060,19,3,,4,,,,9,,1,,,,,
4052,23,4,,5,,,,12,,,,,,,
4058,15,4,,4,,,,15,,,,,,,
4044,25,6,,4,,,,17,,,,,,,
4063,18,4,,4,,,,7,,,,,,,
4062,20,5,,4,,,,5,,,,,,,
4055,20,5,,3,,,,13,,,,,,,
4063,18,3,,4,,,,8,,,,,,,
4062,14,7,,1,,,,12,,,,,,,
4062,18,2,,2,,,,12,,,,,,,
4058,16,5,,5,,,,12,,,,,,,
4050,23,6,,4,,,,13,,,,,,,
4068,18,1,,3,,,,6,,,,,,,
4060,15,5,,4,,,,12,,,,,,,
4066,23,3,,2,,,,2,,,,,,,
4056,17,4,,4,,,,15,,,,,,,
4060,19,3,,3,,,,11,,,,,,,
4071,16,1,,4,,,,4,,,,,,,
4056,20,4,1,5,,,,10,,,,,,,
4059,21,3,,3,,,,10,,,,,,,
4065,14,3,,4,,,,10,,,,,,,
4071,13,3,,,,,,9,,,,,,,
4065,13,8,,2,,,,8,,,,,,,
4067,11,4,,1,,,,13,,,,,,,
4054,20,2,,7,,,,13,,,,,,,
4053,20,7,,3,,,,13,,,,,,,
4062,17,5,,4,,,,8,,,,,,,
4067,11,5,,4,,,,9,,,,,,,
4051,24,7,,3,,,,11,,,,,,,
4052,26,6,,1,,,,11,,,,,,,
4058,20,1,,4,,,,13,,,,,,,
4060,16,3,,6,,,,11,,,,,,,
