column,max,min,range,mean,standard deviation,variance
0000000000000000,4096.0,4091.0,5.0,4094.92,1.306811042974774,1.7077551020408164
0000000000000001,7.0,0.0,7.0,1.78,1.787599005392885,3.1955102040816317
0000000000000010,1.0,0.0,1.0,0.34,0.4785181206984065,0.22897959183673472
0000000000000011,2.0,0.0,2.0,0.32,0.551065757771026,0.303673469387755
0000000000000100,1.0,0.0,1.0,0.02,0.14142135623730948,0.019999999999999993
0000000000000101,1.0,0.0,1.0,0.06,0.23989793748209523,0.05755102040816327
0000000000000110,0.0,0.0,0.0,0.0,0.0,0.0
0000000000000111,1.0,0.0,1.0,0.06,0.23989793748209523,0.05755102040816327
0000000000001000,0.0,0.0,0.0,0.0,0.0,0.0
0000000000001001,0.0,0.0,0.0,0.0,0.0,0.0
0000000000001010,0.0,0.0,0.0,0.0,0.0,0.0
0000000000001011,1.0,0.0,1.0,0.04,0.19794866372215741,0.03918367346938776
0000000000001100,1.0,0.0,1.0,0.02,0.1414213562373095,0.019999999999999997
0000000000001101,0.0,0.0,0.0,0.0,0.0,0.0
0000000000001110,1.0,0.0,1.0,0.14,0.3505098327538656,0.12285714285714285
0000000000001111,2.0,0.0,2.0,0.06,0.3136356914300021,0.0983673469387755
0000000000010000,1.0,0.0,1.0,0.06,0.23989793748209523,0.05755102040816327
0000000000010001,1.0,0.0,1.0,0.06,0.23989793748209523,0.05755102040816327
0000000000010010,1.0,0.0,1.0,0.02,0.1414213562373095,0.019999999999999997
0000000000010011,1.0,0.0,1.0,0.06,0.23989793748209523,0.05755102040816327
0000000000010100,0.0,0.0,0.0,0.0,0.0,0.0
0000000000010101,0.0,0.0,0.0,0.0,0.0,0.0
0000000000010110,1.0,0.0,1.0,0.08,0.27404751561786966,0.07510204081632653
0000000000010111,1.0,0.0,1.0,0.12,0.32826072265931594,0.10775510204081633
0000000000011000,1.0,0.0,1.0,0.08,0.27404751561786966,0.07510204081632653
0000000000011001,1.0,0.0,1.0,0.02,0.14142135623730948,0.019999999999999993
0000000000011010,0.0,0.0,0.0,0.0,0.0,0.0
0000000000011011,1.0,0.0,1.0,0.02,0.14142135623730948,0.019999999999999993
0000000000011100,1.0,0.0,1.0,0.06,0.23989793748209523,0.05755102040816327
0000000000011101,2.0,0.0,2.0,0.06,0.3136356914300021,0.0983673469387755
0000000000011110,5.0,0.0,5.0,0.62,0.9452350965527582,0.8934693877551021
