0000,0001,0010,0011,0100,0101,0110,0111,1000,1001,1010,1011,1100,1101,1110,1111
3390,415,46,16,38,1,1,28,64,7,1,5,1,2,,81
3481,299,59,37,31,7,1,28,78,6,,4,3,2,3,57
3564,224,51,27,32,7,2,30,58,4,1,6,2,3,3,82
3419,341,69,26,36,3,,24,74,15,2,6,,1,2,78
3376,405,65,24,35,6,4,34,63,9,2,3,1,,,69
3456,303,55,20,41,4,2,37,81,5,2,3,3,3,2,79
3369,392,55,31,57,7,1,18,75,9,1,3,3,2,3,70
3345,416,62,32,35,5,2,29,74,4,4,2,5,3,,78
3335,429,64,36,27,3,1,27,82,11,3,1,4,2,1,70
3392,398,53,33,42,4,3,26,70,9,2,2,2,,1,59
3399,382,63,29,46,5,4,27,62,6,3,3,2,3,2,60
3411,369,48,31,49,4,2,30,61,6,4,2,4,2,2,71
3440,320,48,18,46,7,,29,90,9,2,4,2,1,2,78
3358,437,45,24,26,6,3,24,78,16,1,2,,2,1,73
3373,405,55,31,22,5,1,22,75,11,,3,3,2,1,87
3389,380,55,30,32,4,4,31,67,9,2,8,6,2,,77
3277,447,55,33,34,5,3,43,87,11,3,6,4,3,2,83
3331,422,51,22,44,4,1,34,82,12,1,6,2,7,4,73
3328,408,58,23,33,8,5,33,68,5,1,3,2,4,1,116
3414,352,51,22,32,5,3,29,80,12,1,4,2,4,,85
3441,348,54,30,42,5,1,24,50,5,,1,3,3,1,88
3408,370,56,28,30,3,1,18,69,7,1,4,3,4,1,93
3411,365,55,34,47,6,2,26,56,11,1,3,5,1,1,72
3325,425,68,23,37,7,,29,73,10,,5,4,2,4,84
3357,429,60,31,36,7,1,18,58,9,1,3,1,2,3,80
3436,361,66,29,36,4,,19,52,7,,5,2,3,2,74
3342,399,60,32,44,7,4,27,84,5,3,11,4,2,3,69
3328,444,68,37,21,2,,28,75,6,,5,2,1,1,78
3391,401,48,23,42,5,1,24,73,5,2,1,3,,1,76
3408,362,49,30,45,8,4,41,61,9,2,1,4,2,2,68
3400,344,47,22,34,2,5,31,85,11,1,7,4,4,2,97
3384,371,70,32,36,6,1,28,67,6,2,8,2,3,5,75
3402,388,53,17,29,5,,40,71,13,,2,2,1,2,71
3373,388,57,33,32,7,3,44,59,12,1,1,2,2,1,81
3168,574,64,33,37,11,2,35,71,10,2,5,4,3,2,75
3325,436,56,29,38,7,1,23,71,15,2,5,2,6,2,78
3351,407,59,25,34,6,1,41,74,3,,5,1,1,3,85
3328,426,52,32,32,5,1,32,81,11,2,4,4,4,1,81
3273,471,72,32,48,2,1,22,70,10,4,,2,2,1,86
3200,551,58,34,40,5,1,36,73,14,3,3,3,1,4,70
3234,493,73,40,49,8,1,33,77,5,4,4,6,1,3,65
3202,501,73,23,57,5,5,33,69,8,3,3,2,,2,110
3312,440,54,24,55,7,2,22,66,12,,6,1,2,,93
3367,415,68,28,41,2,2,27,53,6,1,2,2,3,,79
3417,315,72,32,30,8,2,35,68,8,4,1,3,1,6,94
3390,383,51,30,40,9,2,36,63,4,1,2,,2,1,82
3345,396,46,34,32,6,2,50,73,4,1,2,4,3,2,96
3431,334,58,33,34,10,1,41,60,5,1,8,2,2,1,75
3413,337,57,35,44,9,1,41,67,9,1,1,5,2,1,73
3343,421,40,33,43,4,2,38,60,10,,3,3,4,1,91
3334,371,77,52,56,7,5,31,74,13,2,2,2,1,,69
3328,415,48,26,52,3,2,39,90,9,7,3,7,5,,62
3278,434,80,41,59,8,1,22,76,6,1,3,2,4,5,76
3275,422,81,37,59,13,3,35,71,15,2,1,4,1,1,76
3308,419,81,36,58,9,,36,66,6,1,2,2,1,1,70
3380,366,72,16,54,8,2,35,78,11,2,5,3,4,,60
3335,402,62,27,50,3,1,32,84,12,1,6,6,1,,74
