0000,0001,0010,0011,0100,0101,0110,0111,1000,1001,1010,1011,1100,1101,1110,1111
2963,488,229,77,110,53,16,11,74,50,8,5,4,7,1,
2923,456,248,99,110,63,18,11,70,61,11,5,8,10,1,2
2963,430,245,78,133,59,18,19,68,42,9,8,12,8,4,
2909,472,238,98,114,69,19,16,74,44,6,8,8,12,5,4
2919,458,228,98,121,74,27,16,66,50,5,5,15,7,3,4
2986,456,202,93,115,65,9,19,66,53,7,4,4,10,5,2
2856,513,227,109,122,74,9,20,59,45,13,11,7,16,5,10
2913,497,230,85,121,52,10,9,70,65,7,6,12,6,6,7
2983,464,237,80,96,58,11,8,76,52,7,5,8,5,5,1
2923,499,218,105,117,57,18,15,60,56,8,6,6,2,5,1
2957,468,236,84,117,60,14,12,60,60,5,4,5,5,7,2
2911,491,252,83,126,64,15,10,77,29,7,4,10,10,3,4
2918,489,208,90,112,66,18,19,81,55,13,9,9,4,3,2
2908,479,240,95,113,61,20,13,72,65,7,4,10,6,2,1
2945,461,224,78,121,67,21,18,70,56,4,10,8,11,1,1
2896,481,240,88,138,62,13,15,64,60,7,11,11,2,4,4
2966,485,213,94,112,67,14,12,47,48,7,9,8,5,5,4
2967,452,224,79,101,52,22,14,82,54,13,6,12,9,5,4
2967,463,215,75,117,70,12,13,69,55,11,5,8,5,6,5
2923,435,257,73,129,84,14,16,75,54,1,5,8,11,5,6
2936,454,222,102,134,58,15,11,78,59,10,6,7,1,,3
2901,486,228,93,116,85,8,13,81,42,11,4,12,8,4,4
2961,480,214,86,121,74,10,10,67,42,9,5,8,4,4,1
3034,427,233,77,97,77,25,15,57,30,4,6,9,4,1,
2994,438,238,72,111,81,19,8,66,44,6,6,5,4,2,2
2979,417,260,91,114,70,19,10,70,42,3,7,8,2,2,2
3005,447,231,53,135,62,20,15,61,38,6,2,8,7,2,4
2994,405,233,96,122,62,10,8,78,51,7,7,9,8,4,2
2957,439,239,98,123,71,21,8,61,51,10,2,8,4,2,2
2986,446,223,84,141,69,17,20,60,32,6,4,5,3,,
2994,432,239,83,117,74,14,6,60,43,12,5,9,3,2,3
3005,444,241,72,126,67,16,9,59,35,6,7,4,3,2,
2993,423,254,84,111,77,23,9,58,39,4,7,8,2,2,2
3007,438,211,86,127,65,18,10,61,47,9,4,5,5,2,1
3072,385,218,68,125,67,15,15,80,34,5,1,4,4,3,
2945,463,232,87,119,74,19,19,56,45,4,7,14,7,3,2
3030,417,244,99,110,49,18,11,55,41,4,4,7,4,2,1
2978,460,204,77,124,80,17,11,72,42,4,6,12,3,5,1
3006,420,229,88,108,73,16,11,73,44,6,8,4,5,2,3
2982,433,218,80,115,76,17,13,70,58,9,8,13,3,1,
2948,456,249,97,118,70,15,7,66,39,9,5,10,5,2,
3008,415,202,85,124,73,20,14,78,47,11,4,6,6,1,2
3001,411,239,82,128,65,19,11,62,51,1,4,8,8,3,3
3007,434,226,69,128,65,20,9,65,45,6,5,11,2,1,3
3020,403,235,64,129,74,24,15,62,45,5,3,7,9,1,
2946,442,238,79,114,87,26,10,72,51,6,6,4,10,2,3
3007,421,222,69,114,74,22,10,80,46,7,5,7,8,1,3
3032,411,212,87,105,72,12,13,66,56,8,8,7,4,2,1
2998,439,206,68,122,71,15,15,81,46,9,9,6,6,3,2
2983,465,221,85,112,73,18,20,51,42,9,3,7,6,1,
2964,442,241,73,126,61,15,11,80,50,7,6,11,4,2,3
3032,412,223,90,120,53,12,7,65,56,6,4,10,5,,1
3007,415,228,73,125,62,15,15,79,45,12,5,10,3,2,
2947,445,244,90,127,65,18,11,83,38,8,3,11,4,,2
2966,444,258,84,112,67,22,8,59,45,12,6,6,4,,3
2968,471,247,85,111,63,16,9,58,40,8,8,10,1,,1
2969,421,230,92,132,66,12,14,72,53,6,9,7,3,6,4
