0000,0001,0010,0011,0100,0101,0110,0111,1000,1001,1010,1011,1100,1101,1110,1111
3422,393,46,27,31,4,2,21,66,13,,1,,1,3,66
3487,307,59,33,28,4,3,21,63,6,,7,2,1,2,73
3533,265,53,24,30,7,3,36,65,3,,4,3,2,4,64
3425,349,50,25,49,5,4,33,81,6,3,4,7,1,,54
3396,394,55,21,37,5,2,41,61,8,1,3,2,4,1,65
3473,329,49,28,41,3,2,35,59,6,3,4,2,3,1,58
3369,421,63,30,39,8,2,31,62,9,1,3,2,1,,55
3327,408,62,38,40,6,2,34,86,14,,2,3,3,1,70
3366,432,60,25,27,4,3,25,75,7,1,4,3,2,1,61
3370,395,61,32,41,10,1,22,76,8,1,5,2,1,1,70
3403,385,53,23,31,4,2,26,79,5,3,1,2,4,,75
3409,358,61,30,40,11,1,36,52,5,2,5,4,2,1,79
3432,344,50,30,46,4,,35,73,9,,1,,4,,68
3292,446,69,35,52,9,3,29,81,5,1,1,4,2,,67
3322,448,43,27,47,4,1,28,55,11,1,1,4,,2,102
3387,390,53,19,49,9,,23,73,6,3,3,2,1,,78
3298,430,55,36,42,4,5,31,87,7,2,3,4,3,1,88
3318,420,68,35,42,6,3,27,72,10,3,2,1,3,2,84
3358,386,68,31,35,5,2,28,71,9,1,2,1,2,3,94
3395,381,67,25,39,6,5,24,55,4,,6,3,2,3,81
3447,333,59,24,34,5,2,29,70,9,1,6,1,1,1,74
3406,374,45,19,28,5,,31,75,6,,3,1,5,2,96
3366,396,51,28,30,2,2,40,85,7,3,1,3,,3,79
3398,404,30,22,31,7,3,39,68,6,1,3,1,2,2,79
3387,398,49,27,25,3,3,29,78,9,1,5,1,4,3,74
3390,398,50,24,32,8,2,31,69,10,2,1,6,1,1,71
3378,403,56,26,30,3,2,28,74,4,2,4,4,2,1,79
3270,440,61,31,45,8,3,31,83,8,,3,7,3,1,102
3409,392,42,28,30,7,3,27,76,5,4,3,1,3,3,63
3439,356,52,27,44,5,,25,57,5,2,5,1,3,1,74
3421,348,41,28,35,12,1,38,69,9,1,4,2,6,,81
3368,408,48,32,37,4,3,36,67,8,1,2,,1,2,79
3404,369,60,20,47,3,3,23,75,10,,2,4,2,1,73
3410,346,49,22,41,5,1,42,67,10,1,6,1,1,,94
3262,498,48,40,33,6,2,25,81,10,4,5,5,2,2,73
3293,458,63,25,51,2,,42,64,4,1,3,,2,2,86
3350,381,68,21,49,3,4,36,69,9,2,3,4,1,,96
3245,495,69,31,37,2,1,39,76,10,4,3,1,1,1,81
3322,472,45,36,42,4,3,21,57,11,1,2,3,1,,76
3231,520,58,34,36,6,3,37,78,15,2,2,2,,1,71
3176,550,66,40,39,7,2,30,80,14,1,4,,1,,86
3245,501,54,23,38,11,3,37,74,18,3,3,2,2,1,81
3299,428,73,30,45,6,1,28,67,16,,3,3,3,,94
3332,437,55,32,39,7,5,30,60,13,,4,3,2,3,74
3448,310,51,30,40,2,3,34,62,10,1,3,1,2,5,94
3359,384,61,28,48,4,3,35,51,8,2,6,3,3,2,99
3352,417,56,27,49,5,3,27,64,6,3,7,1,1,2,76
3456,308,61,30,37,7,4,34,54,11,,9,2,1,1,81
3398,360,59,31,29,2,,42,73,7,1,7,4,1,4,78
3365,411,49,32,44,8,6,35,76,4,1,,2,1,1,61
3335,378,70,35,53,8,3,46,69,8,2,6,7,4,1,71
3298,423,78,27,55,11,3,29,86,12,1,3,5,2,3,60
3297,396,73,29,64,8,8,42,79,13,,4,2,5,4,72
3323,414,68,29,55,11,3,27,85,8,,3,1,,2,67
3363,369,67,31,52,9,3,31,91,6,3,5,3,4,,59
3338,388,64,22,51,7,2,35,98,9,1,3,4,,,74
3345,376,61,31,67,8,1,36,74,10,,1,4,2,,80
