0000,0001,0010,0011,0100,0101,0110,0111,1000,1001,1010,1011,1100,1101,1110,1111
3277,381,208,94,40,9,13,53,12,,6,1,1,,,1
3241,341,275,99,50,7,11,43,8,4,2,4,2,,4,5
3265,387,226,95,36,13,11,44,3,2,3,3,2,,1,5
3276,354,224,96,38,8,26,53,10,2,1,2,,,1,5
3243,343,266,91,53,9,12,45,16,1,,3,3,3,3,5
3266,342,253,85,41,13,19,47,18,2,3,1,1,3,1,1
3282,356,242,93,33,6,15,42,13,,2,4,2,,2,4
3258,360,261,92,30,5,19,48,9,1,2,2,1,2,2,4
3240,397,248,92,36,8,15,46,9,,,,,,,5
3261,386,251,86,38,6,13,37,7,4,1,2,2,1,,1
3263,361,238,109,29,15,9,46,14,1,3,1,1,2,2,2
3274,378,225,89,41,10,18,41,12,1,1,,2,1,,3
3294,358,233,91,42,6,7,38,11,5,,2,4,1,2,2
3288,359,245,82,35,9,16,35,9,5,3,2,1,2,2,3
3261,376,231,112,26,9,9,51,10,3,1,1,,,3,3
3305,339,245,97,37,8,15,33,10,3,,1,1,,,2
3299,372,226,95,28,8,16,33,8,1,3,1,2,,1,3
3298,379,233,78,38,15,11,26,9,1,1,1,2,1,,3
3262,363,250,99,44,9,13,37,14,1,,1,,1,2,
3319,339,224,91,41,6,16,41,9,3,2,1,2,,1,1
3275,371,246,85,42,8,13,36,10,,4,1,4,,,1
3290,352,238,98,38,8,13,37,9,1,1,1,1,,3,6
3300,331,241,101,40,6,10,35,14,4,2,1,2,,3,6
3257,354,252,101,40,8,16,40,13,2,4,,2,,2,5
3300,367,211,109,35,8,13,36,10,2,1,1,,,,3
3279,373,235,98,23,5,13,40,12,4,,5,,1,2,6
3262,388,238,89,33,12,12,43,8,2,2,1,,1,2,3
3275,378,229,82,41,4,23,43,12,,2,,1,,1,5
3224,375,258,111,37,5,12,49,11,3,1,2,3,,1,4
3174,435,253,106,41,11,12,40,15,1,1,1,2,,1,3
3299,365,212,100,36,12,14,32,12,,1,4,2,,1,6
3232,399,248,83,44,7,18,46,12,1,,,,,2,4
3226,384,232,103,40,6,27,51,16,2,1,2,1,3,1,1
3253,364,236,115,26,12,23,42,12,1,,4,2,,3,3
3220,411,231,107,46,8,17,36,9,2,1,2,1,,1,4
3241,396,243,89,37,10,11,41,12,1,4,4,2,,1,4
3274,374,221,107,37,8,16,37,8,3,2,2,1,,3,3
3268,380,222,106,47,4,11,39,6,,,,3,3,2,5
3263,349,244,111,47,7,9,42,13,1,1,2,3,,,4
3253,383,239,111,34,4,12,37,16,1,1,,2,,1,2
3239,375,231,107,54,10,8,45,10,5,1,3,,2,2,4
3243,382,230,104,44,6,16,36,15,5,1,,2,1,4,7
3289,346,225,119,37,10,8,40,12,3,,1,3,,1,2
3264,394,215,102,46,9,8,39,9,1,,4,,1,2,2
3197,391,262,123,46,7,8,44,12,1,2,,,,,3
3256,374,245,99,39,9,8,41,16,3,,1,1,2,1,1
3252,377,256,89,34,14,16,42,8,3,,,2,,3,
3250,399,243,89,32,3,11,38,12,4,,4,2,2,2,5
3273,367,243,90,28,14,9,52,11,1,1,1,1,,3,2
3263,386,237,98,33,8,13,40,8,2,,1,3,,,4
