0000,0001,0010,0011,0100,0101,0110,0111,1000,1001,1010,1011,1100,1101,1110,1111
3275,345,223,121,47,10,15,38,10,1,1,2,2,1,4,1
3215,404,241,97,54,7,16,34,6,5,1,2,3,2,3,6
3252,397,215,115,47,10,6,34,9,1,1,3,1,1,2,2
3249,389,223,112,53,4,15,28,14,2,3,,,3,,1
3265,361,239,115,45,10,14,24,12,1,5,,1,,1,3
3253,377,228,109,53,11,11,24,12,2,1,,3,,3,9
3213,401,233,134,42,13,8,35,6,2,2,4,1,,,2
3247,390,220,109,54,11,12,32,10,2,2,2,1,,2,2
3256,364,238,122,40,11,12,29,9,1,3,1,,,3,7
3258,359,247,120,39,7,15,26,11,4,2,1,1,1,3,2
3293,358,212,113,41,10,11,34,6,2,3,3,2,2,3,3
3279,376,220,96,46,8,16,32,9,2,1,1,4,,,6
3195,403,254,125,38,13,12,31,8,2,2,,1,2,5,5
3285,374,217,110,40,12,7,20,15,4,,1,1,2,3,5
3256,404,225,92,37,7,7,39,19,,,,4,,3,3
3256,350,243,123,40,8,18,30,11,1,1,2,4,1,2,6
3295,360,214,109,38,10,12,32,12,1,1,2,3,1,,6
3299,373,218,97,47,9,10,24,6,,1,1,3,1,4,3
3279,361,229,104,41,7,13,33,15,2,3,2,3,,1,3
3282,365,240,102,40,6,5,35,10,,1,1,2,2,1,4
3264,393,230,94,40,4,12,26,17,3,,3,2,1,2,5
3284,372,221,111,43,3,10,29,8,3,,,1,2,3,6
3234,379,257,110,46,5,13,24,10,3,2,2,3,1,1,6
3330,341,224,98,39,8,14,22,6,1,1,1,2,2,2,5
3257,362,225,124,54,10,9,30,12,4,3,3,,1,1,1
3231,378,250,106,50,9,10,25,20,3,3,4,,,1,6
3278,362,228,100,44,4,15,37,12,4,1,5,1,,2,3
3289,382,218,99,36,11,11,17,9,3,2,6,5,1,2,5
3273,359,238,115,36,10,6,33,13,1,3,2,1,1,2,3
3228,384,231,119,49,14,13,29,13,1,1,2,4,,2,6
3302,358,207,93,57,12,15,29,7,3,2,2,,1,2,6
3288,372,207,107,46,10,8,37,11,1,1,,1,,4,3
3257,388,250,93,42,6,11,27,17,2,1,,,1,1,
3201,406,239,107,61,11,8,39,10,1,2,2,2,1,3,3
3294,339,220,117,46,10,14,28,14,,1,2,4,1,2,4
3204,397,255,108,48,7,11,36,15,3,3,1,2,2,,4
3218,388,237,128,50,9,8,29,10,,3,3,3,2,2,6
3340,360,197,91,42,10,13,23,10,,1,7,,,,2
3247,388,222,104,56,8,11,37,11,2,3,1,1,1,,4
3248,380,232,116,41,13,9,34,12,2,1,1,1,,2,4
3240,376,237,116,40,12,15,33,11,2,2,3,2,1,4,2
3236,388,255,112,47,11,5,24,11,,1,3,,,,3
3282,367,239,98,46,9,5,28,9,2,,2,2,1,1,5
3294,351,228,110,50,10,8,28,7,3,2,1,1,1,,2
3241,380,233,123,39,7,15,27,12,2,1,5,2,,2,7
3248,384,227,116,51,7,8,37,8,1,2,,,1,,6
3254,347,262,95,54,5,17,43,9,1,,1,3,,1,4
3288,364,223,113,43,14,8,26,7,,3,2,1,1,,3
3233,379,255,107,38,9,9,37,14,1,2,4,2,3,2,1
3270,348,231,126,49,6,9,29,10,5,2,,2,4,,5
