column,max,min,range,mean,standard deviation,variance
00000000,176.0,112.0,64.0,145.79,13.043280711430377,170.1271717171717
00000001,52.0,24.0,28.0,36.49,5.4726039450515644,29.949393939393943
00000010,0.0,0.0,0.0,0.0,0.0,0.0
00000011,0.0,0.0,0.0,0.0,0.0,0.0
00000100,10.0,0.0,10.0,3.51,2.01256156189172,4.05040404040404
00000101,1.0,0.0,1.0,0.04,0.19694638556693236,0.03878787878787879
00000110,0.0,0.0,0.0,0.0,0.0,0.0
00000111,0.0,0.0,0.0,0.0,0.0,0.0
00001000,13.0,1.0,12.0,5.66,2.297209550121999,5.277171717171718
00001001,2.0,0.0,2.0,0.05,0.26111648393354675,0.06818181818181819
00001010,0.0,0.0,0.0,0.0,0.0,0.0
00001011,0.0,0.0,0.0,0.0,0.0,0.0
00001100,1.0,0.0,1.0,0.02,0.14070529413628965,0.01979797979797979
00001101,0.0,0.0,0.0,0.0,0.0,0.0
00001110,0.0,0.0,0.0,0.0,0.0,0.0
00001111,0.0,0.0,0.0,0.0,0.0,0.0
00010000,111.0,61.0,50.0,87.35,10.46531066298212,109.52272727272725
00010001,4.0,0.0,4.0,0.82,0.857291954324485,0.7349494949494949
00010010,0.0,0.0,0.0,0.0,0.0,0.0
00010011,0.0,0.0,0.0,0.0,0.0,0.0
00010100,2.0,0.0,2.0,0.15,0.38599209705627263,0.14898989898989898
00010101,0.0,0.0,0.0,0.0,0.0,0.0
00010110,0.0,0.0,0.0,0.0,0.0,0.0
00010111,0.0,0.0,0.0,0.0,0.0,0.0
00011000,2.0,0.0,2.0,0.12,0.3561863092100634,0.12686868686868688
00011001,0.0,0.0,0.0,0.0,0.0,0.0
00011010,0.0,0.0,0.0,0.0,0.0,0.0
00011011,0.0,0.0,0.0,0.0,0.0,0.0
00011100,0.0,0.0,0.0,0.0,0.0,0.0
00011101,0.0,0.0,0.0,0.0,0.0,0.0
00011110,0.0,0.0,0.0,0.0,0.0,0.0
00011111,0.0,0.0,0.0,0.0,0.0,0.0
