column,max,min,range,mean,standard deviation,variance
00000000,66.0,36.0,30.0,49.97,6.56352793777089,43.079898989898986
00000001,18.0,4.0,14.0,10.14,2.8815680355380024,8.303434343434342
00000010,26.0,6.0,20.0,16.57,4.018278942105146,16.146565656565656
00000011,1.0,0.0,1.0,0.03,0.1714466079977653,0.029393939393939392
00000100,9.0,0.0,9.0,3.85,2.0418599166426477,4.16919191919192
00000101,1.0,0.0,1.0,0.02,0.14070529413628968,0.019797979797979794
00000110,1.0,0.0,1.0,0.01,0.09999999999999999,0.009999999999999998
00000111,0.0,0.0,0.0,0.0,0.0,0.0
00001000,9.0,0.0,9.0,3.37,1.931425390845849,3.7304040404040406
00001001,0.0,0.0,0.0,0.0,0.0,0.0
00001010,0.0,0.0,0.0,0.0,0.0,0.0
00001011,0.0,0.0,0.0,0.0,0.0,0.0
00001100,0.0,0.0,0.0,0.0,0.0,0.0
00001101,0.0,0.0,0.0,0.0,0.0,0.0
00001110,0.0,0.0,0.0,0.0,0.0,0.0
00001111,0.0,0.0,0.0,0.0,0.0,0.0
00010000,0.0,0.0,0.0,0.0,0.0,0.0
00010001,0.0,0.0,0.0,0.0,0.0,0.0
00010010,0.0,0.0,0.0,0.0,0.0,0.0
00010011,0.0,0.0,0.0,0.0,0.0,0.0
00010100,0.0,0.0,0.0,0.0,0.0,0.0
00010101,0.0,0.0,0.0,0.0,0.0,0.0
00010110,0.0,0.0,0.0,0.0,0.0,0.0
00010111,0.0,0.0,0.0,0.0,0.0,0.0
00011000,0.0,0.0,0.0,0.0,0.0,0.0
00011001,0.0,0.0,0.0,0.0,0.0,0.0
00011010,0.0,0.0,0.0,0.0,0.0,0.0
00011011,0.0,0.0,0.0,0.0,0.0,0.0
00011100,0.0,0.0,0.0,0.0,0.0,0.0
00011101,0.0,0.0,0.0,0.0,0.0,0.0
00011110,0.0,0.0,0.0,0.0,0.0,0.0
00011111,0.0,0.0,0.0,0.0,0.0,0.0
00100000,6.0,0.0,6.0,2.01,1.3446113929235457,1.8079797979797978
00100001,1.0,0.0,1.0,0.01,0.09999999999999999,0.009999999999999998
00100010,0.0,0.0,0.0,0.0,0.0,0.0
00100011,0.0,0.0,0.0,0.0,0.0,0.0
00100100,0.0,0.0,0.0,0.0,0.0,0.0
00100101,0.0,0.0,0.0,0.0,0.0,0.0
00100110,0.0,0.0,0.0,0.0,0.0,0.0
00100111,0.0,0.0,0.0,0.0,0.0,0.0
00101000,0.0,0.0,0.0,0.0,0.0,0.0
00101001,0.0,0.0,0.0,0.0,0.0,0.0
00101010,0.0,0.0,0.0,0.0,0.0,0.0
00101011,0.0,0.0,0.0,0.0,0.0,0.0
00101100,0.0,0.0,0.0,0.0,0.0,0.0
00101101,0.0,0.0,0.0,0.0,0.0,0.0
00101110,0.0,0.0,0.0,0.0,0.0,0.0
00101111,0.0,0.0,0.0,0.0,0.0,0.0
00110000,0.0,0.0,0.0,0.0,0.0,0.0
00110001,0.0,0.0,0.0,0.0,0.0,0.0
00110010,0.0,0.0,0.0,0.0,0.0,0.0
00110011,0.0,0.0,0.0,0.0,0.0,0.0
00110100,0.0,0.0,0.0,0.0,0.0,0.0
00110101,0.0,0.0,0.0,0.0,0.0,0.0
00110110,0.0,0.0,0.0,0.0,0.0,0.0
00110111,0.0,0.0,0.0,0.0,0.0,0.0
00111000,0.0,0.0,0.0,0.0,0.0,0.0
00111001,0.0,0.0,0.0,0.0,0.0,0.0
00111010,0.0,0.0,0.0,0.0,0.0,0.0
00111011,0.0,0.0,0.0,0.0,0.0,0.0
00111100,0.0,0.0,0.0,0.0,0.0,0.0
00111101,0.0,0.0,0.0,0.0,0.0,0.0
