0000,0001,0010,0011,0100,0101,0110,0111,1000,1001,1010,1011,1100,1101,1110,1111
3987,26,26,,30,,,,26,,,,1,,,
3983,33,29,,28,2,,,19,1,1,,,,,
3990,25,32,1,21,,,,26,1,,,,,,
3976,30,35,,27,,,,27,,,,1,,,
3972,27,33,,35,,,,28,,,,1,,,
3994,21,27,,30,,,,23,,,,1,,,
3974,24,42,,32,,1,,22,,1,,,,,
3988,27,28,,28,1,,,23,,1,,,,,
3980,39,27,1,28,,,,20,,,,1,,,
3963,38,39,,32,,,,24,,,,,,,
3985,34,27,1,29,,,,20,,,,,,,
3984,28,29,1,32,,,,22,,,,,,,
3997,28,22,,24,1,,,24,,,,,,,
3961,32,46,,24,,,,32,1,,,,,,
3991,25,33,,27,,,,18,2,,,,,,
3984,33,21,,25,,1,,32,,,,,,,
3981,41,28,1,20,1,,,23,,1,,,,,
3984,28,31,2,35,,,,16,,,,,,,
3979,22,38,1,28,,,,28,,,,,,,
3996,25,34,,20,,,,20,,,,1,,,
3968,47,30,,22,,,,29,,,,,,,
3973,29,34,1,33,,1,,25,,,,,,,
3959,42,38,,31,,,,25,,1,,,,,
3976,31,28,,26,1,,,34,,,,,,,
3982,29,26,,30,,,,29,,,,,,,
3981,28,39,,25,,,,21,,1,,1,,,
3981,24,36,,31,,,,24,,,,,,,
3983,29,32,,26,1,1,,24,,,,,,,
3969,34,44,,27,,,,22,,,,,,,
3988,24,37,1,26,,,,20,,,,,,,
3985,30,28,1,31,,,,19,,1,,1,,,
3973,30,38,,33,,,,22,,,,,,,
3971,29,34,,28,,,,33,,1,,,,,
3977,34,28,1,30,,,,26,,,,,,,
3977,33,35,2,27,1,,,19,1,,,1,,,
3972,27,28,1,38,,,,30,,,,,,,
3968,32,39,1,27,1,,,28,,,,,,,
3967,32,36,,28,,,,31,,,,2,,,
3980,25,34,,25,,,,31,1,,,,,,
3977,35,27,,31,,1,,23,1,,,1,,,
3960,40,33,,28,1,,,32,,2,,,,,
3964,34,36,,29,,1,,32,,,,,,,
3974,33,26,,29,,,,33,,1,,,,,
3999,27,20,,30,,,,20,,,,,,,
3981,24,30,1,30,,,,28,1,1,,,,,
3982,31,35,,29,2,,,17,,,,,,,
3982,28,30,1,34,,,,21,,,,,,,
3985,33,30,,29,,,,19,,,,,,,
3971,33,28,,40,,,,24,,,,,,,
3996,20,30,,28,,1,,21,,,,,,,
3994,30,25,,23,,1,,23,,,,,,,
3985,24,29,,34,,,,24,,,,,,,
3992,25,31,,27,1,,,19,,,,1,,,
3960,34,36,,38,,1,,27,,,,,,,
3982,31,28,2,31,,1,,18,,1,,2,,,
3992,27,24,,23,,,,29,,,,1,,,
3997,25,31,1,28,,,,14,,,,,,,
3964,35,46,1,22,,,,28,,,,,,,
3994,25,29,,27,2,,,18,1,,,,,,
3977,24,34,,30,,,,31,,,,,,,
3983,23,35,,29,,1,,25,,,,,,,
3964,26,46,,32,,,,27,1,,,,,,
3993,33,35,,18,,,,17,,,,,,,
3976,24,33,,37,,,,25,,,,1,,,
3989,23,28,1,25,,,,30,,,,,,,
3979,35,26,,28,1,,,25,1,1,,,,,
3985,27,29,,32,1,,,22,,,,,,,
3984,31,30,,21,1,,,29,,,,,,,
3975,24,39,,22,,,,35,1,,,,,,
3995,24,33,,26,,,,18,,,,,,,
3978,27,30,1,32,,,,28,,,,,,,
3966,29,42,,34,,,,25,,,,,,,
3966,38,40,1,24,,,,27,,,,,,,
3980,25,37,1,36,,,,17,,,,,,,
3969,27,38,1,32,,,,27,1,1,,,,,
3992,27,32,,17,,,,28,,,,,,,
3986,34,34,,23,,,,19,,,,,,,
3968,35,39,,33,,1,,20,,,,,,,
3981,29,31,1,31,,,,20,1,,,2,,,
3970,23,40,,28,2,,,33,,,,,,,
3975,30,27,,32,3,,,28,,1,,,,,
3982,35,33,,20,,,,26,,,,,,,
3997,27,30,1,24,1,1,,15,,,,,,,
3973,30,36,,31,,,,24,,1,,1,,,
3968,39,36,,25,1,1,,26,,,,,,,
3988,30,25,,30,,,,22,,,,1,,,
3980,28,28,1,34,,,,25,,,,,,,
3997,27,39,,13,,1,,19,,,,,,,
3988,24,34,,23,2,,,25,,,,,,,
3983,26,28,,33,,,,26,,,,,,,
3983,29,38,,14,,1,,28,,2,,1,,,
3979,29,34,,27,,,,26,,1,,,,,
3980,31,30,,29,,,,25,,,,1,,,
3964,30,46,1,30,,,,24,1,,,,,,
3975,27,33,,27,1,,,33,,,,,,,
3999,31,25,,19,,,,22,,,,,,,
3983,28,31,1,25,1,,,26,1,,,,,,
3982,27,30,,27,,,,30,,,,,,,
3991,27,31,,20,,,,26,,1,,,,,
3972,31,36,,35,,1,,20,,1,,,,,
