0000,0001,0010,0011,0100,0101,0110,0111,1000,1001,1010,1011,1100,1101,1110,1111
4091,,4,,,,,,1,,,,,,,
4088,,5,,,,,,3,,,,,,,
4091,,5,,,,,,,,,,,,,
4089,,5,,,,,,2,,,,,,,
4091,,3,,,,,,2,,,,,,,
4093,,2,,,,,,1,,,,,,,
4091,,4,,,,,,1,,,,,,,
4088,,5,,,,,,3,,,,,,,
4089,,7,,,,,,,,,,,,,
4089,,5,,,,,,2,,,,,,,
4090,,4,,,,,,2,,,,,,,
4088,,8,,,,,,,,,,,,,
4088,,6,,,,,,2,,,,,,,
4088,,5,,,,,,3,,,,,,,
4088,,6,,,,,,2,,,,,,,
4087,,7,,,,,,2,,,,,,,
4091,,2,,,,,,3,,,,,,,
4086,,5,,,,,,5,,,,,,,
4090,,5,,,,,,1,,,,,,,
4090,,3,,,,,,2,,1,,,,,
4088,,5,,,,,,3,,,,,,,
4090,,5,,,,,,1,,,,,,,
4085,,10,,,,,,1,,,,,,,
4090,,2,,,,,,4,,,,,,,
4089,,3,,,,,,4,,,,,,,
4089,,5,,,,,,2,,,,,,,
4089,,6,,,,,,1,,,,,,,
4092,,3,,,,,,1,,,,,,,
4090,,4,,,,,,2,,,,,,,
4087,,5,,,,,,4,,,,,,,
4089,,5,,,,,,2,,,,,,,
4090,,5,,,,,,1,,,,,,,
4089,,6,,,,,,1,,,,,,,
4086,,4,,,,,,6,,,,,,,
4087,,5,,,,,,4,,,,,,,
4091,,3,,,,,,2,,,,,,,
4090,,4,,,,,,2,,,,,,,
4088,,8,,,,,,,,,,,,,
4089,,4,,,,,,3,,,,,,,
4083,,8,,,,,,5,,,,,,,
4090,,4,,,,,,2,,,,,,,
4093,,1,,,,,,2,,,,,,,
4091,,4,,,,,,1,,,,,,,
4088,,3,,,,,,5,,,,,,,
4086,,7,,,,,,3,,,,,,,
4090,,6,,,,,,,,,,,,,
4088,,7,,,,,,1,,,,,,,
4088,,6,,,,,,2,,,,,,,
4090,,4,,,,,,2,,,,,,,
4089,,6,,,,,,1,,,,,,,
