0000,0001,0010,0011,0100,0101,0110,0111,1000,1001,1010,1011,1100,1101,1110,1111
3986,32,25,1,21,,2,,28,,1,,,,,
3970,37,23,,35,,,,30,,1,,,,,
3990,32,17,,35,,,,22,,,,,,,
3984,23,20,,35,1,1,,32,,,,,,,
3970,37,29,,29,,,,30,1,,,,,,
3981,27,30,,34,,,,23,,,,1,,,
3965,30,30,,36,,,,35,,,,,,,
3989,34,18,,26,,,,28,,,,1,,,
3981,25,25,,41,,,,24,,,,,,,
3978,33,23,,38,,,,24,,,,,,,
3995,22,26,,26,,,,25,1,,,1,,,
3968,38,21,,43,,,,25,,,,1,,,
3994,32,12,,29,,,,28,,,,1,,,
3975,29,24,1,33,,,,34,,,,,,,
3985,29,24,,28,,,,29,1,,,,,,
3982,33,22,,34,,1,,24,,,,,,,
3968,32,33,,31,,,,32,,,,,,,
3959,28,30,1,39,,1,,37,,,,1,,,
3966,35,26,,35,,2,,32,,,,,,,
3980,21,30,,36,,,,29,,,,,,,
3993,32,17,,28,,,,26,,,,,,,
3973,31,29,,29,,,,32,,,,2,,,
3983,27,26,,36,,,,24,,,,,,,
3982,32,20,,32,,,,30,,,,,,,
3984,25,29,,27,,,,31,,,,,,,
3986,34,25,,28,,,,23,,,,,,,
3973,29,29,,41,,,,23,1,,,,,,
3982,30,26,,27,,,,29,,,,2,,,
3996,26,22,,23,1,,,27,1,,,,,,
3974,38,25,,33,,,,24,,1,,1,,,
3985,27,15,,37,,,,31,,,,1,,,
3982,28,27,,30,,,,28,1,,,,,,
3978,34,21,,27,1,1,,34,,,,,,,
3974,37,28,,30,,,,25,,2,,,,,
3993,22,26,,26,,,,29,,,,,,,
4013,20,17,,24,,,,22,,,,,,,
3964,31,25,,38,,,,37,1,,,,,,
3966,40,30,,28,,,,32,,,,,,,
3976,30,25,,30,,,,34,,,,1,,,
3985,28,25,,24,,,,34,,,,,,,
3957,37,37,,34,1,1,,29,,,,,,,
3996,25,25,,24,,1,,24,1,,,,,,
3971,27,27,,36,,,,33,1,,,1,,,
3974,34,29,1,33,1,,,23,1,,,,,,
3951,38,31,1,32,,,,41,,,,2,,,
3978,34,23,,24,,,,36,,1,,,,,
3980,33,27,,22,,,,33,,1,,,,,
3990,34,22,,24,,,,23,1,2,,,,,
3981,26,31,2,31,1,,,23,,1,,,,,
3965,29,31,,40,,1,,29,,,,1,,,
